n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	7.931953	1.676858	1.676858	1.676858	0.02319391593	0.00792837313	0.00792837313	0.00792837313	9.820741	5	5	5	0.02483538342	0	0	0
1	7.929625	7.115988	5.965099	4.158301	0.0231989477	0.02226152208	0.01858747199	0.01248471174	9.820741	9.5392	9.139817	7.626405	0.02483538342	0.02407146023	0.02044063834	0.01147183463
2	7.933797	7.479048	7.19147	5.719324	0.0232002401	0.02267421363	0.02196583174	0.01563592486	9.820741	9.605436	9.505058	8.661434	0.02483538342	0.02452242451	0.02404255049	0.01710798676
3	7.933197	7.615408	7.458268	6.574574	0.02321761636	0.0228429741	0.02258277393	0.01792155346	9.820741	9.728198	9.609484	9.093086	0.02483538342	0.02453197405	0.02446352979	0.01995910996
4	7.931265	7.687151	7.5762	7.043274	0.0231891269	0.02292007618	0.0227826433	0.01960226733	9.820741	9.752697	9.63483	9.324478	0.02483538342	0.02463121809	0.02463448008	0.02180635926
5	7.937283	7.742694	7.653812	7.31844	0.02322580234	0.02300901289	0.02293815147	0.02085805306	9.820741	9.7355	9.652868	9.532658	0.02483538342	0.02469967073	0.02471278452	0.02313640046
6	7.927181	7.762392	7.687604	7.478286	0.02318073731	0.02300175352	0.02296100306	0.02159070896	9.820741	9.775968	9.66506	9.565092	0.02483538342	0.02468040672	0.0247706578	0.02367007654
7	7.935979	7.793318	7.725135	7.580083	0.02321066894	0.02304711227	0.0230229678	0.02206827509	9.820741	9.784126	9.672437	9.604567	0.02483538342	0.02471381475	0.02480408936	0.02408151914
8	7.938189	7.811758	7.750027	7.646205	0.02321453478	0.02307313078	0.02306569197	0.0224228296	9.820741	9.769522	9.678687	9.642771	0.02483538342	0.02474952228	0.02483027525	0.02434678082
9	7.933127	7.81886	7.759806	7.68144	0.02319901134	0.02307158059	0.02307611437	0.02262608845	9.820741	9.793548	9.683388	9.654046	0.02483538342	0.02473133614	0.02485047847	0.02450840979
10	7.938395	7.835955	7.778357	7.716345	0.02323391013	0.02311325172	0.02311302112	0.0227791404	9.820741	9.794241	9.686357	9.661099	0.02483538342	0.02474962569	0.02486497622	0.02460919825
11	7.937149	7.843716	7.790731	7.739269	0.0232012747	0.02309078122	0.02310085355	0.02284724309	9.820741	9.78627	9.690405	9.671533	0.02483538342	0.02477532209	0.02487855208	0.0246641376
12	7.935929	7.851049	7.798482	7.75535	0.02320245997	0.02310946456	0.02312544519	0.02292247319	9.820741	9.786075	9.692206	9.675112	0.02483538342	0.02477792456	0.02488697248	0.02471188308
13	7.935235	7.856632	7.805046	7.768492	0.02320006196	0.02311796501	0.02313144338	0.02296242526	9.820741	9.80233	9.694092	9.682628	0.02483538342	0.024770304	0.02489470601	0.02474350689
14	7.926653	7.854059	7.805171	7.772286	0.02317729355	0.02309422339	0.02311468176	0.02296416028	9.820741	9.795277	9.695519	9.682684	0.02483538342	0.02478630378	0.02490078818	0.02476676709
15	7.930451	7.860925	7.813249	7.781826	0.02320077806	0.02312357798	0.02314844129	0.02301135927	9.820741	9.794767	9.696973	9.683912	0.02483538342	0.02478674914	0.02490499458	0.02478765981
16	7.936497	7.871195	7.823045	7.795401	0.02321104449	0.02313543913	0.02315809412	0.02303006425	9.820741	9.807083	9.698193	9.686917	0.02483538342	0.02477864758	0.0249099978	0.02479707105
17	7.937615	7.876631	7.829101	7.802742	0.02323438858	0.02316984973	0.02319436544	0.02307637927	9.820741	9.800873	9.699123	9.688424	0.02483538342	0.02479193652	0.02491479298	0.02481321997
18	7.931433	7.873721	7.826999	7.803727	0.02318340011	0.02311495615	0.02314168846	0.02304107276	9.820741	9.791073	9.699915	9.689095	0.02483538342	0.02480494157	0.02491960477	0.02482555123
19	7.934511	7.881989	7.836844	7.813699	0.02319280367	0.02313944886	0.02316535947	0.02306439937	9.820741	9.809975	9.70076	9.691197	0.02483538342	0.02478590531	0.02492134898	0.02483293115
20	7.935141	7.883627	7.837799	7.81891	0.0232003855	0.02313635902	0.0231633327	0.02308378774	9.820741	9.805461	9.701681	9.69113	0.02483538342	0.02479898996	0.02492519574	0.02484007312
21	7.926707	7.878652	7.834245	7.815328	0.02319256224	0.0231385326	0.0231681493	0.02308174932	9.820741	9.796476	9.702669	9.693528	0.02483538342	0.02480911468	0.02492877246	0.02484515866
22	7.935579	7.888467	7.842733	7.82516	0.02319878828	0.02314532048	0.023172376	0.02309211311	9.820741	9.806411	9.702569	9.692998	0.02483538342	0.0248016032	0.02493146053	0.02485224821
23	7.933501	7.888108	7.844478	7.826967	0.02319491766	0.02314153744	0.02317288767	0.02309302105	9.820741	9.807534	9.703418	9.693321	0.02483538342	0.02480142109	0.02493176064	0.02485899223
