n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	3.2719345	0.687224	0.687224	0.687224	0.008138159478	0.003437264607	0.003437264607	0.003437264607	7.979337	3	3	3	0.01585008379	0	0	0
1	3.2721105	2.7076445	1.864853	1.2558125	0.008135162894	0.00765835979	0.006056973967	0.004012813364	7.979337	7.097937	5.767562	4.108881	0.01585008379	0.01429775662	0.008486551788	0.003446046237
2	3.2677445	2.943438	2.588415	1.6485305	0.008131691086	0.007883626046	0.007287838672	0.004562592204	7.979337	7.48324	6.954866	4.897309	0.01585008379	0.0150611045	0.01316561807	0.005560689471
3	3.2697945	3.04254	2.8465015	1.950077	0.008137458763	0.00797345222	0.007697014676	0.005064303728	7.979337	7.666228	7.327791	5.54281	0.01585008379	0.01524417803	0.01453268577	0.007168772996
4	3.2694705	3.0920725	2.959916	2.193497	0.008131500406	0.008006676551	0.007858218432	0.005507414741	7.979337	7.726785	7.49432	6.067106	0.01585008379	0.01540064064	0.01502776705	0.008482610884
5	3.2702745	3.1273655	3.0241885	2.383146	0.008138901991	0.00803174031	0.007939046855	0.005864894345	7.979337	7.777043	7.585921	6.418088	0.01585008379	0.01548503896	0.01527058733	0.009692177779
6	3.2704485	3.1496365	3.067517	2.5347875	0.00813571484	0.008042783638	0.007985487062	0.006179278239	7.979337	7.790381	7.643754	6.674639	0.01585008379	0.01555795232	0.01541740444	0.01073278877
7	3.2701545	3.1646525	3.095097	2.6507865	0.008135236247	0.008058705169	0.008017140068	0.006456393375	7.979337	7.824053	7.68377	6.890601	0.01585008379	0.01559479872	0.01551482855	0.01156388899
8	3.2681425	3.176015	3.115961	2.7460285	0.008134262724	0.008068908939	0.008034442211	0.006707653921	7.979337	7.846434	7.713582	7.090465	0.01585008379	0.01562643321	0.01558217528	0.01219136225
9	3.2724085	3.1900765	3.1381155	2.8309595	0.008134383155	0.008064778183	0.008047908865	0.006909082705	7.979337	7.840761	7.736163	7.231039	0.01585008379	0.01565864887	0.01563167679	0.01276878557
10	3.2653425	3.1900065	3.1422475	2.889951	0.008133452204	0.008072304733	0.008055984192	0.007082693646	7.979337	7.863973	7.754027	7.31861	0.01585008379	0.01566793003	0.01566970665	0.01327298332
11	3.2718165	3.203302	3.159096	2.9441335	0.008134506931	0.008081189051	0.008065724572	0.007232438191	7.979337	7.876904	7.768176	7.410135	0.01585008379	0.01567377593	0.0156972106	0.01368634711
12	3.2730585	3.211035	3.169942	2.985262	0.008138021503	0.008087345424	0.008076350156	0.007358598948	7.979337	7.883426	7.780476	7.47246	0.01585008379	0.01569427316	0.01572391766	0.01402412786
13	3.2732685	3.215126	3.1762315	3.020377	0.00813208353	0.008089791039	0.00808235635	0.007460049222	7.979337	7.891024	7.790583	7.51873	0.01585008379	0.01570451935	0.01574537037	0.01430408167
14	3.2726565	3.2188255	3.182193	3.0440745	0.008137396802	0.008095402858	0.008085513202	0.007562707451	7.979337	7.899099	7.799342	7.579513	0.01585008379	0.01572170727	0.01576293697	0.01453677822
15	3.2762565	3.2259115	3.191689	3.0722165	0.008135287199	0.00809750364	0.008091669652	0.007641557708	7.979337	7.901775	7.808106	7.617301	0.01585008379	0.01572908771	0.01577984418	0.01471650841
16	3.2728945	3.2262685	3.194072	3.089767	0.008128699553	0.008091111075	0.008089909935	0.007703804206	7.979337	7.902865	7.815124	7.643094	0.01585008379	0.01573729591	0.01579344039	0.01490093476
17	3.2655745	3.2214065	3.190547	3.099137	0.008133896369	0.008097276311	0.008096473042	0.007763047974	7.979337	7.908973	7.820878	7.671238	0.01585008379	0.01574263845	0.01580433629	0.01503927789
18	3.2654005	3.223563	3.193711	3.1121575	0.008134611485	0.008100969553	0.00810041908	0.007814203857	7.979337	7.913882	7.82513	7.689363	0.01585008379	0.01574543798	0.01581254675	0.01515780538
19	3.2724665	3.2331415	3.2040945	3.1315625	0.008141261749	0.008114876004	0.008111642941	0.007858907526	7.979337	7.920203	7.829669	7.707361	0.01585008379	0.01574736163	0.01582114641	0.01525543736
20	3.2714825	3.2333325	3.2054345	3.1392835	0.008135940932	0.008106338052	0.008103740709	0.007893065179	7.979337	7.922433	7.833613	7.728379	0.01585008379	0.01575938448	0.01583018503	0.01534362366
21	3.2711005	3.234857	3.208828	3.148519	0.008138632666	0.008111927211	0.008110715403	0.007916066557	7.979337	7.928466	7.837404	7.737618	0.01585008379	0.01576289219	0.01583696832	0.01540847334
22	3.2750745	3.2409705	3.2145085	3.159725	0.008134358694	0.008107542447	0.008109642285	0.007944314944	7.979337	7.923165	7.840845	7.749258	0.01585008379	0.01577081504	0.01584355886	0.01546750398
23	3.2702885	3.237659	3.2126985	3.161057	0.0081412094	0.008117935125	0.00811630965	0.00796583948	7.979337	7.933554	7.844293	7.758986	0.01585008379	0.01576787361	0.01585028814	0.01552974841
24	3.2713005	3.2400295	3.2149805	3.168977	0.008135245099	0.008112738972	0.008113789317	0.007982941375	7.979337	7.931027	7.847169	7.76863	0.01585008379	0.01577863577	0.01585611837	0.01557150135
25	3.2661565	3.235096	3.210746	3.168109	0.008136460184	0.008111123084	0.008113991126	0.007996150485	7.979337	7.928924	7.849372	7.776758	0.01585008379	0.01578369479	0.01586091471	0.01560332382
26	3.2704825	3.2418205	3.2172875	3.1777035	0.00814001951	0.008116338877	0.008119384291	0.008013360928	7.979337	7.934829	7.851835	7.781527	0.01585008379	0.01577831561	0.01586510854	0.01563741559
