n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	7.612013	4.665924	4.665924	4.665924	0.01275357397	0.0106353217	0.0106353217	0.0106353217	9.830271	9	9	9	0.01241376536	0	0	0
1	7.617045	6.79504	6.549926	6.096425	0.01276401103	0.01230871586	0.01171012348	0.01051760765	9.830271	9.5936	9.491644	9.158195	0.01241376536	0.01110836517	0.01020242136	0.007979425979
2	7.619547	7.134167	7.011929	6.643453	0.01274707828	0.01247284939	0.01226562924	0.01133938562	9.830271	9.668935	9.638981	9.544637	0.01241376536	0.0116992974	0.01140603946	0.01007986745
3	7.618715	7.272635	7.192802	6.944017	0.01276118403	0.01255260301	0.01246604189	0.01167727049	9.830271	9.694593	9.694912	9.573561	0.01241376536	0.01192465685	0.01177791862	0.01070046461
4	7.614597	7.34682	7.28741	7.112605	0.01275480084	0.01262684778	0.01254463124	0.01195456467	9.830271	9.766518	9.731498	9.629843	0.01241376536	0.01204380431	0.01194224539	0.01119944608
5	7.612487	7.390801	7.343041	7.215808	0.01275799984	0.01264035124	0.01259978301	0.01218387514	9.830271	9.764147	9.748159	9.69543	0.01241376536	0.01211160468	0.01204231893	0.01151626978
6	7.615125	7.428418	7.388604	7.291575	0.01275039289	0.01264269398	0.01261813268	0.01233987587	9.830271	9.760702	9.759786	9.735311	0.01241376536	0.01216080211	0.01211058249	0.01178337474
7	7.621647	7.458883	7.42485	7.345411	0.01277384172	0.01269740756	0.01266627101	0.01245107962	9.830271	9.788685	9.768544	9.743713	0.01241376536	0.01220601165	0.01215530351	0.01192694658
8	7.610793	7.468089	7.438551	7.3768	0.01275623583	0.01268397816	0.01266597068	0.01251338304	9.830271	9.788707	9.775703	9.75852	0.01241376536	0.01222337986	0.01219498022	0.01203004046
9	7.617719	7.491332	7.465436	7.412563	0.01275851949	0.01268257355	0.01267409462	0.01256001765	9.830271	9.78409	9.780732	9.768297	0.01241376536	0.01224394915	0.01222251544	0.01209799657
10	7.617837	7.504858	7.48223	7.436646	0.01275357418	0.01270021537	0.01268221087	0.01258990458	9.830271	9.802404	9.78453	9.775736	0.01241376536	0.01227024262	0.01224369779	0.01214916906
