n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	44.378368	43.113528	43.113528	43.113528	0.01807136928	0.01892121961	0.01892121961	0.01892121961	49.834228	50	50	50	0.009807295282	0	0	0
1	44.380676	43.512002	43.493342	43.428249	0.01804261246	0.01825911308	0.0182791427	0.01828357515	49.834228	49.669062	49.685312	49.694825	0.009807295282	0.005679659456	0.005582029614	0.005077447217
2	44.364528	43.69859	43.677026	43.596896	0.01808696437	0.01815077954	0.01826658766	0.01833618987	49.834228	49.629196	49.719586	49.777784	0.009807295282	0.006947586252	0.006886011498	0.006458989278
3	44.366944	43.828605	43.808171	43.727192	0.01807179895	0.01828864687	0.01824829213	0.01834203138	49.834228	49.804265	49.769907	49.844526	0.009807295282	0.007609384382	0.007487794853	0.007244291911
4	44.385014	43.92842	43.908846	43.834147	0.01804542175	0.01816098413	0.01819028737	0.01813197233	49.834228	49.752666	49.774788	49.733145	0.009807295282	0.008019152784	0.007929204629	0.007466877163
5	44.369596	43.981085	43.962798	43.89009	0.01808053946	0.01812276316	0.01820319885	0.01815768009	49.834228	49.717589	49.783238	49.755212	0.009807295282	0.008293674384	0.008217575719	0.007769592919
6	44.365328	44.023672	44.006635	43.941686	0.01807011266	0.01821209978	0.01818358593	0.01819169664	49.834228	49.81609	49.792115	49.801276	0.009807295282	0.008499071211	0.008425947062	0.008124666924
7	44.374254	44.068607	44.052791	43.992565	0.01805761018	0.01813756696	0.01815737441	0.0181579145	49.834228	49.780997	49.796107	49.798029	0.009807295282	0.008652392012	0.008588007859	0.008312517987
8	44.36651	44.087536	44.073257	44.01723	0.018079262	0.01811376423	0.01817200598	0.01816753139	49.834228	49.752476	49.799911	49.798692	0.009807295282	0.008775144785	0.008716549314	0.008472669396
9	44.370644	44.116911	44.10278	44.049797	0.01805480997	0.01815586654	0.01813614042	0.01812922751	49.834228	49.820571	49.803012	49.799745	0.009807295282	0.008873871965	0.008820580572	0.008597392977
10	44.379254	44.1471	44.135015	44.086687	0.01804849025	0.01810184811	0.01811884994	0.01811392488	49.834228	49.792864	49.804961	49.799975	0.009807295282	0.008955610319	0.008907309102	0.008696840628
11	44.372204	44.158124	44.146955	44.10267	0.01807206808	0.01809560784	0.01814190324	0.01813912945	49.834228	49.770982	49.807279	49.803024	0.009807295282	0.009024806742	0.008979456863	0.00878768892
12	44.377008	44.178181	44.168131	44.123693	0.01805656676	0.01813820939	0.01812526344	0.01812255053	49.834228	49.822955	49.809629	49.805995	0.009807295282	0.009083400355	0.009041793595	0.008857289549
13	44.384216	44.198221	44.18685	44.146104	0.01804303918	0.01809424747	0.01810601051	0.01810508038	49.834228	49.801439	49.81062	49.808162	0.009807295282	0.009133626549	0.009096314759	0.008923475746
14	44.366742	44.19223	44.182387	44.143826	0.01807984653	0.01809972174	0.0181382087	0.01814132418	49.834228	49.783078	49.812675	49.812382	0.009807295282	0.009177551931	0.009140684397	0.008983985894
15	44.379198	44.214762	44.205814	44.169849	0.01807245077	0.01813643919	0.01812352852	0.01812742214	49.834228	49.82507	49.8131	49.812533	0.009807295282	0.009217513792	0.00918213129	0.009033815494
16	44.367526	44.216069	44.208026	44.17483	0.01805172295	0.0180887329	0.01809988151	0.01810295554	49.834228	49.806725	49.814474	49.813246	0.009807295282	0.00925189263	0.009219142938	0.009082329629
17	44.377958	44.230438	44.221863	44.189278	0.01805906334	0.018072892	0.01810597028	0.01810794317	49.834228	49.79058	49.815021	49.813488	0.009807295282	0.009281778138	0.009250555097	0.009120625538
18	44.364122	44.226854	44.218077	44.186754	0.01806292083	0.01812030958	0.01810982332	0.01811077358	49.834228	49.826224	49.815971	49.815482	0.009807295282	0.009306656351	0.009279755059	0.009155570355
19	44.381206	44.25205	44.244361	44.214701	0.01807171327	0.01810607647	0.01811612617	0.01811927912	49.834228	49.810288	49.816209	49.815297	0.009807295282	0.009331705532	0.009303213946	0.009184789158
20	44.37376	44.247896	44.24079	44.212635	0.01807570133	0.01808918826	0.01811762761	0.01811777171	49.834228	49.796896	49.818576	49.816953	0.009807295282	0.009353192193	0.009326960622	0.009214647475
21	44.371352	44.250615	44.24247	44.215837	0.01806059892	0.0181058656	0.01809740074	0.01809847345	49.834228	49.827667	49.818984	49.817895	0.009807295282	0.009374350161	0.009348493625	0.009241668119
22	44.39146	44.277498	44.270297	44.244752	0.01802733222	0.01805425078	0.01806251731	0.01806566751	49.834228	49.814508	49.819603	49.818502	0.009807295282	0.009392599288	0.009367843481	0.009266080881
23	44.383052	44.271129	44.264441	44.237832	0.01805595213	0.01807128685	0.01809531224	0.01809424349	49.834228	49.802273	49.821659	49.81985	0.009807295282	0.009409180434	0.009384490728	0.009288318701
24	44.35903	44.251914	44.244816	44.220757	0.01808409532	0.01812902515	0.01812237544	0.01812477493	49.834228	49.829738	49.822138	49.820469	0.009807295282	0.009424690922	0.009403059937	0.009309933191
25	44.377636	44.276351	44.269007	44.24572	0.0180608139	0.01808455137	0.0180930125	0.01809370886	49.834228	49.816877	49.822365	49.820164	0.009807295282	0.009439963154	0.00941862453	0.009328367438
26	44.379502	44.279028	44.273299	44.251007	0.01805790719	0.01807315717	0.01809597998	0.01809686434	49.834228	49.806446	49.823203	49.821055	0.009807295282	0.00945322246	0.009432586083	0.009346127272
27	44.387208	44.29129	44.28596	44.264239	0.01804224881	0.0180794037	0.01807416908	0.01807429936	49.834228	49.830654	49.823828	49.821869	0.009807295282	0.009465853889	0.00944575198	0.009363663058
28	44.375066	44.282636	44.275948	44.254345	0.0180732403	0.01809868289	0.01810714047	0.0181083893	49.834228	49.820092	49.824364	49.822765	0.009807295282	0.009477931469	0.009458553712	0.009378922494
29	44.374198	44.284576	44.279232	44.258694	0.01804596456	0.01805923934	0.01807802285	0.01808015176	49.834228	49.809706	49.824318	49.823214	0.009807295282	0.00948813056	0.009470465907	0.009393448748
30	44.360938	44.274894	44.269472	44.249207	0.0180753103	0.01811060095	0.01810674968	0.01810580638	49.834228	49.831246	49.825226	49.823111	0.009807295282	0.009498978096	0.009481507131	0.009407765271
31	44.381774	44.296107	44.289722	44.271971	0.01804610982	0.01806706318	0.01807321645	0.01807696767	49.834228	49.821357	49.824602	49.822691	0.009807295282	0.009508314784	0.009491346696	0.009419375744
32	44.37202	44.290067	44.285146	44.266585	0.01807724142	0.01808879904	0.01810463353	0.01810515102	49.834228	49.811979	49.824772	49.823003	0.009807295282	0.009517862658	0.009499814216	0.009431115571
33	44.375564	44.29383	44.288803	44.270684	0.01806169497	0.0180940091	0.0180885208	0.01808909276	49.834228	49.831736	49.825427	49.82282	0.009807295282	0.009526355911	0.009510235245	0.009442153981
34	44.362214	44.283782	44.278775	44.26169	0.01806967743	0.01809007682	0.01809515636	0.01809757906	49.834228	49.822394	49.825895	49.823122	0.009807295282	0.009534148332	0.009518036889	0.009451456028
35	44.35564	44.278931	44.275284	44.258217	0.01808942767	0.01809947668	0.0181146799	0.01811610054	49.834228	49.813735	49.825438	49.823297	0.009807295282	0.00954124337	0.00952562132	0.009461124921
36	44.379818	44.307568	44.303232	44.285614	0.01806947815	0.01810026469	0.01809573262	0.01809592796	49.834228	49.831166	49.825774	49.823786	0.009807295282	0.009547374026	0.009532277983	0.009470757718
37	44.367924	44.295552	44.291347	44.275779	0.0180701935	0.01808990728	0.01809504495	0.01809845896	49.834228	49.822958	49.825797	49.824077	0.009807295282	0.009553103916	0.009539440612	0.009478693236
38	44.37512	44.304359	44.300066	44.284457	0.01805985351	0.01807030667	0.01808467089	0.01808476699	49.834228	49.814851	49.82607	49.823587	0.009807295282	0.009559982456	0.009546323227	0.009487258652
39	44.37667	44.308433	44.304556	44.289525	0.0180541083	0.01808234254	0.01807837221	0.01807857032	49.834228	49.831415	49.826534	49.824147	0.009807295282	0.009565938162	0.009553172965	0.009495217156
40	44.382892	44.315511	44.311638	44.296413	0.01805826028	0.01807880699	0.01808225413	0.01808322549	49.834228	49.824195	49.826348	49.824059	0.009807295282	0.009572813657	0.009559648145	0.00950446891
41	44.375164	44.309207	44.304951	44.290679	0.01807917929	0.01808704749	0.01810272884	0.01810459841	49.834228	49.816345	49.826557	49.824887	0.009807295282	0.009578070541	0.009564986026	0.009510669711
42	44.367396	44.302762	44.298963	44.284742	0.01807829619	0.01810566192	0.01810024561	0.018101797	49.834228	49.832286	49.826661	49.824738	0.009807295282	0.009583588694	0.009571175995	0.009517186192
43	44.38595	44.322886	44.319198	44.306006	0.01804033886	0.01805737751	0.01806225487	0.01806375273	49.834228	49.824368	49.827174	49.82482	0.009807295282	0.009588149587	0.009576314705	0.009524149566
44	44.379058	44.318997	44.314645	44.300886	0.01805468529	0.01806206188	0.01807429392	0.0180750206	49.834228	49.817853	49.827217	49.824954	0.009807295282	0.00959226912	0.009579861049	0.009529526961
45	44.3662	44.307899	44.304148	44.290314	0.01808194032	0.01810363382	0.0181001556	0.0181018303	49.834228	49.831691	49.827408	49.825542	0.009807295282	0.009597799811	0.009585284548	0.009536426292
46	44.366132	44.309895	44.306938	44.29269	0.01808463551	0.01810156484	0.01810670876	0.01810736365	49.834228	49.824999	49.8279	49.825322	0.009807295282	0.009601826484	0.009589014614	0.009543103597
47	44.367548	44.3098	44.306576	44.293061	0.01806457979	0.01807339742	0.01808555526	0.01808729602	49.834228	49.818776	49.827744	49.825897	0.009807295282	0.0096066924	0.009594510078	0.009549614188
48	44.372746	44.315911	44.312673	44.299784	0.01807787249	0.01809840911	0.01809490023	0.01809452328	49.834228	49.832009	49.827639	49.825224	0.009807295282	0.009610178426	0.009599427846	0.009553456824
49	44.365858	44.309996	44.306836	44.294865	0.01808079497	0.01809405056	0.01809836501	0.01809832255	49.834228	49.825752	49.827888	49.825517	0.009807295282	0.009615187824	0.009603407475	0.009559009915
50	44.379926	44.327128	44.323377	44.312339	0.01807048691	0.01807524649	0.01808679711	0.01808802038	49.834228	49.819218	49.827641	49.825145	0.009807295282	0.0096182622	0.009608570794	0.00956396426
51	44.382128	44.328491	44.325776	44.313703	0.01805390174	0.01807682485	0.01807172518	0.01807218385	49.834228	49.832459	49.827998	49.826181	0.009807295282	0.009621994964	0.009611444586	0.009568206056
52	44.372874	44.319483	44.317318	44.305169	0.01805238013	0.01806649439	0.01806944615	0.01807237212	49.834228	49.826667	49.828206	49.826227	0.009807295282	0.009625974618	0.009615220024	0.009573536847
53	44.37642	44.325763	44.322626	44.311178	0.01808199284	0.01808830966	0.01809861853	0.01809956325	49.834228	49.820417	49.82857	49.825802	0.009807295282	0.009628595123	0.009618505014	0.009577384106
54	44.379508	44.328871	44.326563	44.314884	0.01807289342	0.01809810235	0.01809455343	0.01809471462	49.834228	49.832843	49.828771	49.826302	0.009807295282	0.009632329356	0.009622518493	0.009581488197
55	44.37295	44.323933	44.320502	44.308902	0.01806377505	0.01807804462	0.01808172179	0.01808261166	49.834228	49.827425	49.829228	49.826416	0.009807295282	0.0096359088	0.009626153857	0.0095855079
56	44.362642	44.314914	44.311772	44.301493	0.01807023207	0.01807786259	0.01808780979	0.01808794388	49.834228	49.821462	49.828824	49.826241	0.009807295282	0.009638529999	0.009628542025	0.009589992735
57	44.36989	44.322469	44.320021	44.309714	0.018062229	0.01807925906	0.01807708719	0.01807698281	49.834228	49.833151	49.829233	49.826366	0.009807295282	0.009642087798	0.009631652945	0.009592343964
58	44.369136	44.320708	44.318801	44.307349	0.01809303866	0.0181060813	0.01810935827	0.01811032989	49.834228	49.827334	49.828945	49.826061	0.009807295282	0.009644313922	0.009635279334	0.009596260521
59	44.39608	44.35303	44.349792	44.34043	0.01802967461	0.01803504206	0.01804498654	0.01804193874	49.834228	49.822068	49.829086	49.826072	0.009807295282	0.009647252689	0.009636921291	0.00960096773
60	44.369962	44.323284	44.320774	44.310589	0.01808554135	0.01810655371	0.0181034198	0.01810229778	49.834228	49.833028	49.829316	49.826421	0.009807295282	0.009650235625	0.00964003742	0.009603862267
61	44.351836	44.307216	44.304536	44.293744	0.01808718358	0.01810157484	0.0181044396	0.01810250331	49.834228	49.828336	49.829828	49.826456	0.009807295282	0.009652479188	0.009643320646	0.009607457079
62	44.381712	44.340448	44.337316	44.327842	0.01805445686	0.01806092835	0.01806963352	0.01806954589	49.834228	49.822866	49.829206	49.826456	0.009807295282	0.009654980255	0.009645397505	0.009610573055
63	44.372068	44.328138	44.325629	44.31557	0.0180546566	0.01807219639	0.01806851742	0.01806971087	49.834228	49.833434	49.829663	49.826656	0.009807295282	0.009657336704	0.009648285604	0.009613210366
64	44.380318	44.338211	44.335687	44.32599	0.01805900574	0.01807093059	0.01807439017	0.01807280189	49.834228	49.828355	49.830151	49.826104	0.009807295282	0.00965969238	0.009650454164	0.009615171152
65	44.370226	44.327752	44.324979	44.314435	0.01807639259	0.01808454983	0.01809257951	0.01809200323	49.834228	49.823784	49.829899	49.826751	0.009807295282	0.009662459722	0.009653219658	0.009619021426
66	44.364804	44.322194	44.319811	44.311191	0.0180603352	0.01808023586	0.01807740684	0.01807564753	49.834228	49.833672	49.830111	49.826835	0.009807295282	0.009664337525	0.009655275321	0.009621639198
67	44.364416	44.323986	44.321325	44.311957	0.01805457698	0.01806683029	0.01807026464	0.01807001087	49.834228	49.828802	49.830313	49.826171	0.009807295282	0.009666509287	0.009657642114	0.009623255214
68	44.382624	44.342324	44.339886	44.330363	0.01805761496	0.01806571194	0.01807409412	0.01807044599	49.834228	49.824028	49.830106	49.825763	0.009807295282	0.009668296413	0.009659597536	0.009626138202
69	44.367576	44.326791	44.325078	44.315485	0.0180746319	0.01809150285	0.0180881375	0.01808664545	49.834228	49.832995	49.829834	49.826041	0.009807295282	0.00967063775	0.009661233429	0.009628121587
70	44.378292	44.33815	44.335634	44.326514	0.01804797991	0.01805825463	0.01806075655	0.01805884326	49.834228	49.828468	49.830206	49.825776	0.009807295282	0.009671823142	0.009663680629	0.009630415301
71	44.374874	44.335665	44.332733	44.324469	0.01804923085	0.01805586264	0.01806301171	0.01806122801	49.834228	49.824511	49.830381	49.825407	0.009807295282	0.009673891086	0.009665464261	0.009632477068
72	44.376584	44.339104	44.336074	44.328698	0.01806576299	0.01808303367	0.01808017289	0.01807694948	49.834228	49.833374	49.830364	49.824756	0.009807295282	0.009674669622	0.009666913922	0.009634466816
73	44.38615	44.347488	44.344996	44.336897	0.01806937417	0.01808064031	0.01808365774	0.01807969387	49.834228	49.828688	49.830434	49.825003	0.009807295282	0.009676795034	0.009669385763	0.009636144052
74	44.37189	44.333877	44.331365	44.32238	0.01807051216	0.01807646404	0.01808539819	0.01808099588	49.834228	49.824355	49.830627	49.825198	0.009807295282	0.009678412963	0.009671735166	0.009637702952
75	44.373156	44.335819	44.333534	44.32552	0.01805605121	0.01807418478	0.01807102527	0.01806863074	49.834228	49.833343	49.83025	49.825416	0.009807295282	0.009679876039	0.009673055991	0.009640289164
76	44.357348	44.322217	44.320364	44.3128	0.01807252534	0.01808442881	0.01808602275	0.01808097538	49.834228	49.829453	49.830686	49.82431	0.009807295282	0.009682047892	0.009674137719	0.00964196919
77	44.361766	44.326941	44.324327	44.316298	0.01807174679	0.01807597773	0.01808333667	0.01807745504	49.834228	49.824949	49.830815	49.824126	0.009807295282	0.009683800973	0.009676206524	0.009643580548
78	44.377558	44.34245	44.339871	44.331603	0.01806536295	0.01807828109	0.01807516354	0.01806975561	49.834228	49.833628	49.830731	49.824049	0.009807295282	0.009685577689	0.009677379945	0.009644552078
79	44.372834	44.337858	44.335607	44.327401	0.0180649271	0.01807410947	0.01807704951	0.01807088459	49.834228	49.829452	49.830785	49.823075	0.009807295282	0.009686838701	0.00967893559	0.009646559454
80	44.371102	44.336799	44.334766	44.327743	0.01805866464	0.01806668978	0.01807256289	0.01806462626	49.834228	49.826143	49.830918	49.822485	0.009807295282	0.009688914051	0.009681005219	0.00964808276
81	44.374716	44.340307	44.33846	44.331012	0.01805465389	0.01806734093	0.01806365516	0.01805481317	49.834228	49.833831	49.830562	49.822208	0.009807295282	0.009690055516	0.009682522433	0.009649557197
82	44.377602	44.344907	44.342076	44.335141	0.01806027253	0.0180715258	0.01807287581	0.01806440595	49.834228	49.829561	49.830516	49.821497	0.009807295282	0.009691752697	0.009684180815	0.009651143478
83	44.371528	44.338706	44.337289	44.329643	0.01805999836	0.01806651487	0.01807269546	0.01806635754	49.834228	49.825804	49.830337	49.820633	0.009807295282	0.009692302896	0.00968552595	0.009652014921
