n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	54.5270096	53.273694	53.273694	53.273694	0.02112071115	0.02155371495	0.02155371495	0.02155371495	51.633453	52	52	52	0.009993889952	0	0	0
1	54.5201116	53.6461268	53.632054	53.5834372	0.02114835472	0.02131914362	0.02129106173	0.02146493173	51.633453	51.782104	51.76946	51.930376	0.009993889952	0.005927425791	0.005758776174	0.005718959262
2	54.5144396	53.8550428	53.8384292	53.7867332	0.02114709788	0.02131164693	0.0212802563	0.02126873582	51.633453	51.771194	51.755376	51.774386	0.009993889952	0.007145857636	0.007028974277	0.006714925119
3	54.5185876	53.9811512	53.9657168	53.9102908	0.02113914368	0.02126322705	0.02125587094	0.02124944534	51.633453	51.739131	51.741344	51.764189	0.009993889952	0.007778642228	0.007695736894	0.00743576847
4	54.5238396	54.0784912	54.0636704	54.012532	0.0211133314	0.02121372606	0.02121416676	0.02117325723	51.633453	51.721036	51.728462	51.722205	0.009993889952	0.008176265976	0.00811470305	0.007887367098
5	54.5092776	54.12719	54.114206	54.0673092	0.0211260463	0.02121818323	0.02121963715	0.02116653483	51.633453	51.712495	51.71741	51.701186	0.009993889952	0.008452164173	0.008402369643	0.008167796595
6	54.5270856	54.1858576	54.1747212	54.1314216	0.0211387668	0.02121794096	0.02121736189	0.02119265245	51.633453	51.702918	51.706711	51.708688	0.009993889952	0.008671749687	0.008611859917	0.008400219688
7	54.5104376	54.2043932	54.1929848	54.1537524	0.02117046198	0.02124777193	0.02124123794	0.02123878472	51.633453	51.700901	51.699994	51.714387	0.009993889952	0.008823749131	0.008777495915	0.008581577787
8	54.5092056	54.2324292	54.2207708	54.1833572	0.02116042093	0.0212252427	0.02122247343	0.02122195777	51.633453	51.692081	51.693624	51.711326	0.009993889952	0.008948629313	0.008907931203	0.008752595291
9	54.5151036	54.2670132	54.2573564	54.2233344	0.02112513088	0.02117348183	0.0211815688	0.02118065252	51.633453	51.677646	51.687117	51.702112	0.009993889952	0.009048075272	0.009011488819	0.008880669217
10	54.5194576	54.2902284	54.2817268	54.249696	0.02114994525	0.02119940278	0.02120340264	0.02119952659	51.633453	51.675957	51.682289	51.694075	0.009993889952	0.009134604519	0.009098016889	0.00897790615
11	54.5209736	54.311722	54.303254	54.2734356	0.02112676258	0.02118093751	0.02117903169	0.02117415087	51.633453	51.678745	51.67902	51.688113	0.009993889952	0.00919455496	0.009170562423	0.00905757181
12	54.5076456	54.315144	54.3071196	54.280926	0.02114261816	0.02119204691	0.02119149181	0.0211882862	51.633453	51.6733	51.675628	51.683215	0.009993889952	0.009261261005	0.009230981391	0.009124906236
13	54.5208056	54.338342	54.3302352	54.3048272	0.02113085151	0.02117388188	0.02117483781	0.02117106965	51.633453	51.669595	51.672641	51.678351	0.009993889952	0.00931407552	0.009283339977	0.009179795717
14	54.5197996	54.345662	54.3383356	54.3139612	0.02114026011	0.02117747662	0.02117955601	0.02117477111	51.633453	51.668315	51.670953	51.676951	0.009993889952	0.009354879161	0.009328650366	0.009230809833
15	54.5119996	54.3494032	54.3423624	54.3195704	0.02113252485	0.02117355059	0.02117196746	0.0211709043	51.633453	51.668576	51.668702	51.676097	0.009993889952	0.00939974787	0.009369141658	0.009274076772
16	54.5270076	54.3695912	54.3630236	54.3402528	0.02113990149	0.02117135978	0.02117574827	0.02117236069	51.633453	51.661411	51.666563	51.673484	0.009993889952	0.009430519915	0.009403992945	0.009317299459
17	54.4942416	54.3491468	54.3428464	54.3238512	0.02115504585	0.02119578721	0.02119106498	0.02119302662	51.633453	51.667834	51.665272	51.672761	0.009993889952	0.009460971172	0.009438074752	0.009355969292
18	54.5328696	54.3947356	54.388508	54.368948	0.02110869515	0.02113355508	0.02113760392	0.02113772228	51.633453	51.658083	51.66249	51.66861	0.009993889952	0.009483313951	0.009465443794	0.009389825417
19	54.5274276	54.3960016	54.3903728	54.3718152	0.02111415111	0.02114189377	0.02114416742	0.02114300972	51.633453	51.658703	51.661479	51.667421	0.009993889952	0.009511780628	0.009489318488	0.00941923579
20	54.5274216	54.4014144	54.3971116	54.378646	0.02114674227	0.02118212296	0.02118016199	0.02118135316	51.633453	51.660902	51.660473	51.66647	0.009993889952	0.009534729026	0.009513964766	0.0094436215
21	54.5145696	54.3949436	54.3900892	54.3714432	0.02113382198	0.02116234477	0.02116291881	0.02116241823	51.633453	51.658388	51.659816	51.664946	0.009993889952	0.009552074628	0.009534546165	0.00946999758
22	54.5130156	54.3971312	54.3917624	54.3754864	0.02112450279	0.02115441334	0.02115670727	0.02115707656	51.633453	51.656096	51.658757	51.663462	0.009993889952	0.009570924221	0.009553616637	0.009488763371
23	54.5238836	54.41367	54.4086892	54.3934812	0.02113377754	0.0211563493	0.02115547944	0.02115700886	51.633453	51.65725	51.657411	51.661876	0.009993889952	0.009586370291	0.009571481673	0.009508870804
24	54.5367096	54.4294556	54.425108	54.4095584	0.02110308849	0.0211291651	0.02112922735	0.02112956091	51.633453	51.656748	51.656325	51.661177	0.009993889952	0.009599476945	0.00958667686	0.009530262856
25	54.5085276	54.40595	54.4021184	54.3881284	0.02114132824	0.02116815896	0.0211648104	0.02116422068	51.633453	51.65963	51.656482	51.661082	0.009993889952	0.009615766059	0.009603199045	0.00954605687
26	54.5246176	54.4249824	54.4200724	54.4057816	0.0211357897	0.02115866645	0.0211560321	0.02115739359	51.633453	51.655647	51.654787	51.659768	0.009993889952	0.009633733607	0.009618047539	0.009563260793
27	54.5075596	54.4122812	54.4085572	54.3945688	0.02116174349	0.02118184443	0.02118502096	0.0211846493	51.633453	51.650666	51.654321	51.658679	0.009993889952	0.009641668121	0.009629493996	0.009578446175
28	54.5264176	54.434014	54.4306496	54.4170928	0.02111692751	0.0211398424	0.02113895569	0.02113741211	51.633453	51.653875	51.653893	51.657204	0.009993889952	0.00966021046	0.009642475559	0.009593010284
29	54.5162036	54.4256956	54.4215736	54.40788	0.02114333203	0.02116347394	0.02116398455	0.02116285614	51.633453	51.652048	51.653128	51.6571	0.009993889952	0.009665394112	0.009654581218	0.009605533399
30	54.5346116	54.4465884	54.4420124	54.4296812	0.02111814674	0.02114057125	0.02113896007	0.02114058354	51.633453	51.652862	51.651972	51.656321	0.009993889952	0.009680304399	0.009663582939	0.009617517651
31	54.5100876	54.4254928	54.4217844	54.4096556	0.0211301969	0.02114905226	0.02115016396	0.02115096005	51.633453	51.651409	51.652232	51.655688	0.009993889952	0.009690446892	0.009675540305	0.009628507008
32	54.5216356	54.4410832	54.4375376	54.4253432	0.02113115544	0.02115389031	0.02115262191	0.02115399917	51.633453	51.651466	51.651613	51.654556	0.009993889952	0.009699904067	0.009684113442	0.009639297263
33	54.5280816	54.4480372	54.445166	54.4333484	0.02110853775	0.02112824853	0.02112921285	0.02112865711	51.633453	51.649081	51.65033	51.654207	0.009993889952	0.009707416677	0.009693317344	0.00964955007
34	54.4965556	54.4181848	54.414876	54.4040712	0.0211770299	0.02119750334	0.02119734345	0.02119902004	51.633453	51.651244	51.650545	51.653921	0.009993889952	0.009713023946	0.009701214523	0.009659479081
35	54.5321136	54.4575696	54.4547936	54.4445252	0.02113937442	0.02116058393	0.02115981192	0.0211611897	51.633453	51.650753	51.650018	51.652351	0.009993889952	0.009720464266	0.009709513817	0.009668694802
36	54.5160936	54.4449972	54.4419012	54.4312372	0.02113006897	0.0211475556	0.02114867667	0.02114835192	51.633453	51.648001	51.649576	51.652176	0.009993889952	0.009728790134	0.009717513885	0.009678084429
37	54.5144916	54.440974	54.4385048	54.4287128	0.02113643628	0.02115473033	0.02115545385	0.02115603393	51.633453	51.64856	51.649309	51.651469	0.009993889952	0.009736825616	0.009724744865	0.009685996282
38	54.5105096	54.4411664	54.4386304	54.4284432	0.02113488092	0.02115001966	0.02115176139	0.0211511015	51.633453	51.646937	51.648402	51.651046	0.009993889952	0.009738430802	0.00973098085	0.00969208794
39	54.5135456	54.4470244	54.44498	54.4352936	0.0211343244	0.02114608119	0.02114833347	0.0211491911	51.633453	51.646372	51.64795	51.651098	0.009993889952	0.009747313906	0.009738206593	0.009700315024
40	54.5285736	54.4639376	54.4600024	54.4512052	0.02111899176	0.02113779397	0.02113540762	0.02113686113	51.633453	51.648428	51.647442	51.649936	0.009993889952	0.009753311717	0.009743628514	0.00970747571
41	54.5199016	54.4556404	54.452732	54.4428464	0.02112636419	0.02114207082	0.02114468125	0.02114420244	51.633453	51.645637	51.64786	51.649512	0.009993889952	0.009757949053	0.00974957356	0.009714309055
42	54.5189716	54.4555556	54.4532284	54.4444644	0.02113068343	0.02114138401	0.02114284668	0.02114412023	51.633453	51.645888	51.647217	51.649162	0.009993889952	0.009764731706	0.009755701474	0.009720018296
43	54.5376716	54.475172	54.4723964	54.4627092	0.02111712616	0.02113484171	0.02113282268	0.02113243974	51.633453	51.647375	51.646832	51.648236	0.009993889952	0.009770545438	0.009760580612	0.009727623695
44	54.5240256	54.4618816	54.459576	54.4515556	0.02113342656	0.02114931755	0.02114897653	0.02114964014	51.633453	51.646418	51.64704	51.648098	0.009993889952	0.009775088616	0.009765279827	0.009732804988
45	54.5208496	54.4622232	54.459062	54.450872	0.02111790309	0.02113403749	0.02113354698	0.02113416447	51.633453	51.646901	51.64684	51.6481	0.009993889952	0.009779274013	0.009769789203	0.009737953643
46	54.5211616	54.4636096	54.460912	54.453138	0.02112611036	0.02114186067	0.02114117895	0.02114148478	51.633453	51.646883	51.64637	51.64788	0.009993889952	0.009785488845	0.009775570825	0.009743650721
