n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	34.968627	33.830232	33.830232	33.830232	0.0160665419	0.01683150186	0.01683150186	0.01683150186	39.832705	40	40	40	0.008786987894	0	0	0
1	34.971041	34.188991	34.169277	34.113091	0.01607424472	0.01621638735	0.01622952822	0.01640811065	39.832705	39.666269	39.679323	39.812965	0.008786987894	0.005090437109	0.004988131742	0.004757817866
2	34.961327	34.368669	34.34576	34.271245	0.0160902457	0.01609986207	0.01621198007	0.01599785784	39.832705	39.626387	39.71511	39.565249	0.008786987894	0.006225376676	0.006160578878	0.005408122761
3	34.965253	34.484687	34.462686	34.389504	0.01607954124	0.01625562726	0.01621233452	0.01620941034	39.832705	39.798919	39.764092	39.769534	0.008786987894	0.006819637851	0.006694404914	0.006391905908
4	34.976913	34.572552	34.552483	34.485816	0.01605418485	0.0161334709	0.01615979403	0.01610295472	39.832705	39.748656	39.769259	39.733662	0.008786987894	0.007185797227	0.007093019486	0.006647908449
5	34.972731	34.622774	34.604839	34.539805	0.01606723441	0.01607953059	0.0161614489	0.01612102528	39.832705	39.714058	39.779453	39.758851	0.008786987894	0.00743446927	0.007355731446	0.00694393084
6	34.964881	34.657555	34.640607	34.582251	0.01608685866	0.01619147953	0.01616100664	0.01618078507	39.832705	39.812227	39.787517	39.805715	0.008786987894	0.007618140901	0.007540335453	0.007310445365
7	34.969713	34.696313	34.68001	34.626358	0.01606469195	0.01611218197	0.01613319709	0.01613601631	39.832705	39.777501	39.792366	39.796214	0.008786987894	0.007755163693	0.007686779542	0.007470271448
8	34.978399	34.732663	34.717906	34.666907	0.01604512738	0.01604979639	0.01610839955	0.01610751034	39.832705	39.750533	39.796326	39.796377	0.008786987894	0.007864395726	0.007803055829	0.007595264201
9	34.968557	34.744659	34.73134	34.685851	0.01606978189	0.01615407243	0.01613343633	0.01612705236	39.832705	39.818853	39.800258	39.796857	0.008786987894	0.007953896677	0.007897994406	0.007698844909
