n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	7.508646	6.941968	6.941968	6.941968	0.007609620254	0.007964718664	0.007964718664	0.007964718664	9.829168	10	10	10	0.004413873654	0	0	0
1	7.50606	7.120737	7.101328	7.074626	0.007615126022	0.007476529413	0.007468591549	0.007687326977	9.829168	9.667499	9.665438	9.823622	0.004413873654	0.002585430811	0.00246959211	0.002522913993
2	7.5118	7.213991	7.190562	7.157114	0.007609112755	0.007409214062	0.007518909185	0.007668737513	9.829168	9.625141	9.71155	9.822082	0.004413873654	0.003146737307	0.003066052154	0.003108452297
3	7.50442	7.266034	7.242278	7.208882	0.007615223179	0.007629310275	0.007571890279	0.007446457306	9.829168	9.80054	9.75995	9.680852	0.004413873654	0.003437533127	0.00329853316	0.002934390876
4	7.506632	7.305256	7.282533	7.252254	0.007605224084	0.007548851289	0.007563640507	0.007558118543	9.829168	9.750088	9.765069	9.767864	0.004413873654	0.003619126812	0.003514750369	0.003351102399
5	7.500294	7.326158	7.306062	7.274598	0.007623752276	0.007516720274	0.007588638854	0.007602318524	9.829168	9.71364	9.774616	9.789322	0.004413873654	0.003740217006	0.003649780791	0.003557135997
6	7.505174	7.354148	7.334716	7.306113	0.007615327795	0.007624608676	0.007585030378	0.00756654306	9.829168	9.810972	9.780974	9.775805	0.004413873654	0.003832027192	0.003748857149	0.003572395022
7	7.507184	7.370324	7.353316	7.326207	0.007625427678	0.007590291539	0.007601984971	0.00758370908	9.829168	9.776926	9.786358	9.779303	0.004413873654	0.00390170183	0.003828505137	0.003719854581
8	7.502852	7.379808	7.363419	7.337715	0.007614798258	0.00753968888	0.00759022106	0.007573550201	9.829168	9.749214	9.790159	9.784457	0.004413873654	0.003956458183	0.00389025671	0.003763627655
9	7.506308	7.395453	7.379708	7.357262	0.007618268458	0.007626476376	0.007597703525	0.007586280416	9.829168	9.816829	9.792978	9.7892	0.004413873654	0.003999271119	0.003939897369	0.003835158193
10	7.50951	7.406227	7.391978	7.370971	0.007609742502	0.007583850062	0.007590641036	0.007580112543	9.829168	9.791019	9.79595	9.791913	0.004413873654	0.004035523474	0.003980663843	0.003891639472
11	7.50672	7.414103	7.399797	7.38009	0.007616037939	0.007561769564	0.007598331367	0.007587949726	9.829168	9.767587	9.797977	9.793424	0.004413873654	0.004065732415	0.004015063662	0.003926339575
