n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	15.5347117	13.152472	13.152472	13.152472	0.02276906255	0.02037526915	0.02037526915	0.02037526915	13.120441	17	17	17	0.01436778541	0	0	0
1	15.5339157	14.9228075	14.8886008	14.770357	0.02277911638	0.02228675994	0.0221329091	0.02155361163	13.120441	13.963255	14.014004	14.09685	0.01436778541	0.01360312876	0.0137040695	0.01346324917
2	15.5341297	15.1741171	15.1561875	15.1087089	0.02278245272	0.02256661366	0.02251474828	0.02229357882	13.120441	13.763103	13.794815	13.863037	0.01436778541	0.0139061782	0.0139633931	0.01404276623
3	15.5388697	15.2853853	15.2744299	15.2512916	0.02277852745	0.02262943461	0.02260773899	0.02251231798	13.120441	13.561729	13.586167	13.617728	0.01436778541	0.01407714724	0.01409847782	0.01417619947
4	15.5376477	15.3422854	15.3338773	15.3191927	0.02276967189	0.02266371614	0.02264541507	0.02259587915	13.120441	13.491242	13.499469	13.526131	0.01436778541	0.01409841162	0.0141288924	0.01418874576
5	15.5396017	15.3805779	15.3743809	15.3636422	0.02278649213	0.02269662265	0.02268512019	0.02264954042	13.120441	13.413147	13.422077	13.436826	0.01436778541	0.01417377748	0.01418709609	0.01420720944
6	15.5422557	15.4056893	15.4002037	15.392481	0.02277540921	0.02269995252	0.02268866554	0.02266477809	13.120441	13.377949	13.379541	13.39095	0.01436778541	0.01420970723	0.01421576586	0.01422597283
7	15.5353737	15.4192824	15.4149463	15.4089609	0.02278197979	0.02272287781	0.02271603377	0.0227012929	13.120441	13.345452	13.346139	13.352737	0.01436778541	0.01421797828	0.01423575155	0.01424190602
8	15.5367397	15.4342432	15.430385	15.4253554	0.02277168285	0.022711237	0.02270992836	0.02269779398	13.120441	13.300556	13.31421	13.324462	0.01436778541	0.01425873193	0.01425733922	0.01426756248
9	15.5357297	15.4437638	15.4404326	15.4360888	0.02277173552	0.02272101902	0.02271780376	0.02270964246	13.120441	13.289394	13.295458	13.304124	0.01436778541	0.01425744876	0.01426701025	0.01427030352
10	15.5323837	15.4505517	15.447364	15.443462	0.02278084983	0.02273889851	0.02273521127	0.02272741746	13.120441	13.273101	13.27762	13.28478	0.01436778541	0.01428639657	0.01428076259	0.01428719242
11	15.5355197	15.4588726	15.4560639	15.4525288	0.02278257534	0.02273722413	0.02273598366	0.02272951464	13.120441	13.260718	13.264967	13.274344	0.01436778541	0.01427059204	0.01428667496	0.01429079435
12	15.5406397	15.4704206	15.4678407	15.4649606	0.02277116758	0.02273465413	0.02273184165	0.02272653104	13.120441	13.251178	13.252771	13.259478	0.01436778541	0.01429502547	0.01429488925	0.01429990941
13	15.5333917	15.468502	15.4664875	15.4635757	0.02276971045	0.02273655855	0.02273339418	0.02272790844	13.120441	13.2468	13.242815	13.248601	0.01436778541	0.01429224191	0.01430063026	0.01430642142
14	15.5294777	15.46867	15.4664635	15.4640495	0.0227589579	0.02271892257	0.02272045581	0.02271723069	13.120441	13.2203	13.232675	13.240335	0.01436778541	0.01431147592	0.01430606761	0.01430568988
15	15.5456797	15.4884727	15.4869044	15.4841413	0.02281568928	0.02278446972	0.02278594353	0.02278038631	13.120441	13.216151	13.225992	13.230169	0.01436778541	0.01432089731	0.0143088284	0.01431326372
16	15.5407057	15.4860864	15.4841272	15.4823943	0.02279231204	0.02275986179	0.02275635629	0.02275435454	13.120441	13.220052	13.219896	13.224679	0.01436778541	0.01432169096	0.01431331479	0.01431676787
17	15.5452277	15.4936844	15.4921082	15.4903145	0.02279140283	0.02276056229	0.02275790072	0.02275537024	13.120441	13.214192	13.214526	13.219465	0.01436778541	0.01432305846	0.0143170746	0.01432074902
18	15.5358177	15.4878847	15.4862915	15.4846035	0.02277736902	0.02274951144	0.02274953457	0.02274744039	13.120441	13.205611	13.209795	13.213475	0.01436778541	0.01432112578	0.01432164992	0.01432405827
19	15.5352537	15.4903999	15.4889766	15.4872878	0.02276263445	0.02273834135	0.02273657685	0.02273649245	13.120441	13.205567	13.205118	13.208574	0.01436778541	0.01432932671	0.01432342011	0.01432627973
20	15.5306997	15.4877183	15.4860206	15.4841885	0.0227618074	0.02273746575	0.02273616218	0.02273395771	13.120441	13.196619	13.200918	13.204045	0.01436778541	0.01432908687	0.01432574463	0.01432660281
21	15.5301097	15.4891684	15.4876888	15.4866516	0.02276482926	0.02274128275	0.02274007496	0.02273808405	13.120441	13.196092	13.197124	13.200428	0.01436778541	0.01433839302	0.01432658103	0.01432750992
22	15.5318057	15.4925406	15.4916195	15.4897681	0.02275023348	0.02272660338	0.02272752565	0.02272455915	13.120441	13.192098	13.193895	13.196673	0.01436778541	0.01432532608	0.01432786265	0.01433130987
23	15.5230957	15.4854417	15.4839163	15.4823995	0.02274961093	0.02272667675	0.02272680713	0.02272582399	13.120441	13.185121	13.189679	13.193295	0.01436778541	0.01432409659	0.01432837705	0.0143289354
24	15.5310217	15.4952801	15.4941538	15.4926726	0.02278544707	0.02276203784	0.02276392754	0.02276214302	13.120441	13.178213	13.186414	13.189418	0.01436778541	0.01433434588	0.01433023882	0.01433216791
