n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	2.5118394	2.23691	2.23691	2.23691	0.003097770821	0.003005413154	0.003005413154	0.003005413154	14.404057	13	13	13	0.005339182595	0	0	0
1	2.5175774	2.3231862	2.2984974	2.2555666	0.00307881765	0.003172406897	0.003188099627	0.003600929074	14.404057	13.574991	13.481637	13.766873	0.005339182595	0.003085920771	0.002485475071	0.001617323644
2	2.5165974	2.3695534	2.3403216	2.2879472	0.003086874512	0.003159342551	0.003168884444	0.003288153028	14.404057	13.787467	13.660278	13.559656	0.005339182595	0.003733220367	0.003188283032	0.00201054753
3	2.5151834	2.3957184	2.3668676	2.3043688	0.003085068305	0.003155103423	0.003153853895	0.003068884961	14.404057	13.915222	13.780808	13.406564	0.005339182595	0.004047079152	0.003612748575	0.002183914075
4	2.5153974	2.4147982	2.38704	2.3156254	0.003085610339	0.003152560049	0.003149479242	0.00292018804	14.404057	13.999111	13.86886	13.304247	0.005339182595	0.004353122116	0.003896200114	0.002260982205
5	2.5178954	2.4297482	2.4039302	2.3255252	0.00307087489	0.003125748287	0.003134796495	0.003413114025	14.404057	14.045271	13.934971	13.893436	0.005339182595	0.004446305979	0.004104232799	0.003146899906
6	2.5133714	2.4358488	2.4130864	2.3387144	0.00309474381	0.003132550057	0.003151348764	0.003273265527	14.404057	14.071134	13.986952	13.786622	0.005339182595	0.004576789871	0.004262203074	0.003105770964
7	2.5161834	2.4461354	2.4243158	2.352629	0.003080936268	0.003121395759	0.003137300572	0.003104457592	14.404057	14.115147	14.026959	13.672805	0.005339182595	0.004668785762	0.004384776806	0.00311178192
8	2.5134214	2.4521162	2.431097	2.357916	0.003093941222	0.003127056413	0.003140963878	0.003037605988	14.404057	14.145031	14.060895	13.62259	0.005339182595	0.004724739598	0.004481897345	0.003089287173
9	2.5126034	2.457592	2.4378728	2.3640304	0.003097919462	0.003119653636	0.003136465987	0.002990874327	14.404057	14.16224	14.088634	13.601922	0.005339182595	0.004798351484	0.004561164437	0.003061693375
10	2.5160494	2.4639644	2.445269	2.3713352	0.00307962171	0.003113672828	0.003124493154	0.003302447203	14.404057	14.188332	14.111475	13.977976	0.005339182595	0.004838589859	0.004626746747	0.00385678141
11	2.5152174	2.4669636	2.4503996	2.3814216	0.003090406304	0.003111469965	0.003124107753	0.003208257133	14.404057	14.199748	14.132728	13.919488	0.005339182595	0.004870284462	0.004682726315	0.003774819321
