n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	34.990171	31.32107	31.32107	31.32107	0.02146407287	0.02142087627	0.02142087627	0.02142087627	39.827693	39	39	39	0.0175304801	0	0	0
1	34.983923	33.528535	33.411915	32.954564	0.02147272314	0.02165858071	0.02147040783	0.02104645069	39.827693	39.661097	39.608697	39.583246	0.0175304801	0.01431758027	0.01387254425	0.01214569451
2	34.983275	34.063837	33.989147	33.63447	0.02146177188	0.02143794506	0.02144528919	0.02083734165	39.827693	39.593315	39.655795	39.48504	0.0175304801	0.01568404741	0.01552575505	0.01416899149
3	34.982661	34.30705	34.252843	33.984085	0.02149981122	0.02153503287	0.02151297963	0.02114308354	39.827693	39.707176	39.719085	39.669365	0.0175304801	0.01623241574	0.01610425926	0.01530382189
4	34.985447	34.460668	34.417202	34.215563	0.02145065003	0.02151702636	0.02147104475	0.02117203488	39.827693	39.770754	39.745562	39.688745	0.0175304801	0.01653625824	0.01643877597	0.01578628999
5	34.986773	34.551372	34.515918	34.353092	0.0214614852	0.02145781904	0.02147944986	0.02124719931	39.827693	39.720562	39.757922	39.709812	0.0175304801	0.01671860505	0.01664793914	0.01618088931
6	34.986357	34.613782	34.583872	34.453054	0.02145655505	0.02147497036	0.02146955545	0.02131012272	39.827693	39.762664	39.769426	39.745582	0.0175304801	0.01684591865	0.01678579142	0.01642082452
7	34.998089	34.67173	34.64541	34.535477	0.02144597456	0.02148225782	0.02146084293	0.02133737091	39.827693	39.793152	39.777478	39.761713	0.0175304801	0.01693745118	0.01688689731	0.0165993033
8	34.976653	34.690685	34.667546	34.573952	0.02146645025	0.02146362944	0.02148006704	0.02138085835	39.827693	39.759017	39.783894	39.76841	0.0175304801	0.01700965914	0.01696548546	0.01671069434
9	34.986477	34.724889	34.704593	34.626637	0.02146353108	0.02147643837	0.0214769307	0.02140627748	39.827693	39.783535	39.787877	39.778087	0.0175304801	0.0170641706	0.01702726447	0.01683032374
10	34.991127	34.75426	34.735181	34.663425	0.0214606303	0.02148481856	0.02147167699	0.02141171045	39.827693	39.803716	39.792183	39.782081	0.0175304801	0.01710773139	0.01707491716	0.01690517176
11	34.986327	34.772377	34.756324	34.689661	0.02144877531	0.02145326097	0.02146825748	0.02141742126	39.827693	39.776471	39.79462	39.787631	0.0175304801	0.01714498394	0.01711487323	0.01697272832
12	34.989825	34.792527	34.777233	34.71808	0.02144181586	0.02145205842	0.02145427224	0.021413658	39.827693	39.793609	39.797723	39.789738	0.0175304801	0.01717382853	0.01714684776	0.01701671608
13	35.001301	34.818421	34.8038	34.750452	0.02143026507	0.02145322473	0.02144483099	0.02140354704	39.827693	39.808837	39.799546	39.793526	0.0175304801	0.01719989518	0.01717405473	0.01705583151
14	34.992795	34.825083	34.811675	34.763036	0.02147879673	0.02148123117	0.02149341942	0.02146407696	39.827693	39.788221	39.802497	39.796272	0.0175304801	0.01722250738	0.01719837207	0.01708989571
15	34.977863	34.816854	34.804988	34.761181	0.02145098616	0.0214593025	0.0214617888	0.02143878947	39.827693	39.801874	39.80466	39.800289	0.0175304801	0.01724366735	0.0172213918	0.01712477729
16	34.982531	34.833716	34.821912	34.780939	0.02146474828	0.02148395489	0.02147779865	0.02145422062	39.827693	39.81327	39.805556	39.799833	0.0175304801	0.01725878436	0.01723944057	0.01715215035
17	34.982959	34.839517	34.828823	34.788896	0.02146466298	0.02146493033	0.02147579446	0.02145128095	39.827693	39.794451	39.806645	39.801818	0.0175304801	0.0172741431	0.01725631912	0.01717563854
18	34.988293	34.85842	34.84858	34.810937	0.02146252533	0.0214689839	0.02147329665	0.02145177836	39.827693	39.805044	39.807714	39.802815	0.0175304801	0.01728910989	0.01727051948	0.01719567751
19	34.989333	34.862581	34.85293	34.817285	0.02146858112	0.02148129841	0.02147667587	0.02146117894	39.827693	39.814755	39.807822	39.804565	0.0175304801	0.01730167607	0.017284161	0.01721336536
20	34.980803	34.858651	34.850055	34.816784	0.02146239543	0.02146230692	0.02146995697	0.02145787553	39.827693	39.799123	39.809067	39.80545	0.0175304801	0.01731258863	0.01729756173	0.01723141662
21	34.987165	34.872608	34.863727	34.831494	0.02146233849	0.02147262158	0.02147559064	0.02145961167	39.827693	39.80788	39.809943	39.806078	0.0175304801	0.01732167474	0.01730813747	0.01724500113
22	34.989501	34.879546	34.871224	34.843376	0.02144149204	0.02145458944	0.02144883841	0.02143790322	39.827693	39.816356	39.810614	39.806464	0.0175304801	0.01733228998	0.01731663882	0.0172603582
23	34.974769	34.870413	34.862459	34.832756	0.02146511021	0.02146530437	0.02147262822	0.02146320938	39.827693	39.802485	39.811351	39.807736	0.0175304801	0.01734079881	0.01732765674	0.01727259341
24	34.992073	34.890955	34.883264	34.855959	0.02145805995	0.02146458025	0.0214660983	0.02145568349	39.827693	39.810063	39.81154	39.807909	0.0175304801	0.01734809046	0.0173357741	0.01728216213
25	34.980767	34.88486	34.877385	34.85129	0.02145537838	0.02146964468	0.02146637532	0.0214560629	39.827693	39.81699	39.812177	39.808186	0.0175304801	0.01735577773	0.0173444122	0.01729275058
26	34.994445	34.900806	34.894127	34.869489	0.02147556573	0.02147575771	0.02148200166	0.02147481063	39.827693	39.804658	39.812391	39.809133	0.0175304801	0.01736207097	0.01735126222	0.01730272111
27	34.995577	34.906351	34.8997	34.875859	0.02146420649	0.02147172592	0.02147328037	0.02146657266	39.827693	39.811765	39.813078	39.810257	0.0175304801	0.01736953671	0.01735805309	0.01731297175
28	35.007783	34.919314	34.912575	34.889453	0.02144388214	0.02145251558	0.02144846776	0.02143933688	39.827693	39.81892	39.813823	39.810083	0.0175304801	0.01737525934	0.01736490487	0.01732145413
29	34.983873	34.900691	34.894428	34.872301	0.02145896821	0.02145659424	0.02146411495	0.02145759177	39.827693	39.808113	39.81488	39.811857	0.0175304801	0.01737980231	0.01736966012	0.01732760427
30	34.988963	34.907865	34.90198	34.881136	0.02143352305	0.02144201515	0.02144450983	0.02143728269	39.827693	39.814409	39.815366	39.81179	0.0175304801	0.01738619231	0.01737573406	0.01733490099
31	34.978291	34.899685	34.892697	34.872588	0.02146472446	0.02147602776	0.02147413954	0.02146615749	39.827693	39.820013	39.815275	39.812246	0.0175304801	0.01738973309	0.01738046335	0.0173420741
32	34.997971	34.92141	34.916441	34.89547	0.02145125174	0.02145404105	0.02146099588	0.02145249944	39.827693	39.809984	39.815545	39.812224	0.0175304801	0.01739395269	0.0173852221	0.01734704026
33	34.969055	34.894118	34.888599	34.869317	0.02146916984	0.02147619743	0.02147680523	0.02147107198	39.827693	39.815918	39.816309	39.812959	0.0175304801	0.01739849227	0.0173892485	0.01735258402
34	34.995513	34.924583	34.919061	34.900573	0.02146030366	0.02147204943	0.0214687025	0.0214648361	39.827693	39.820643	39.816071	39.813033	0.0175304801	0.01740138256	0.01739298919	0.01735827
35	34.980629	34.912065	34.906772	34.889296	0.02147661285	0.02147463	0.0214806964	0.02147394343	39.827693	39.811447	39.816936	39.814132	0.0175304801	0.0174048079	0.01739805086	0.01736308916
36	34.976971	34.909317	34.904069	34.887339	0.02145450778	0.02146061448	0.02146317419	0.02145886255	39.827693	39.816329	39.817267	39.813659	0.0175304801	0.01740975413	0.01740047383	0.01736911488
37	35.004313	34.937436	34.932294	34.916188	0.02143362909	0.02144140058	0.02143820436	0.02143279449	39.827693	39.821122	39.817044	39.81306	0.0175304801	0.01741294794	0.01740494677	0.01737196817
38	34.992229	34.928664	34.924763	34.907576	0.02145832513	0.02145696418	0.0214626972	0.02145528748	39.827693	39.813236	39.817579	39.813984	0.0175304801	0.01741605777	0.01740823479	0.01737602476
39	34.980717	34.918259	34.913247	34.897541	0.02148981464	0.02149210039	0.02149232038	0.02148843364	39.827693	39.817837	39.817655	39.814539	0.0175304801	0.01741898045	0.0174116975	0.0173803614
40	34.981833	34.918813	34.91468	34.898716	0.02146774149	0.02147358304	0.02147156916	0.02146673601	39.827693	39.822053	39.817916	39.814408	0.0175304801	0.01742193019	0.01741387194	0.01738574493
41	34.979409	34.919669	34.916019	34.90029	0.02148309169	0.02148304331	0.02148851365	0.02148100645	39.827693	39.814395	39.818585	39.814414	0.0175304801	0.01742484566	0.0174177253	0.01738876614
42	34.988183	34.93083	34.925752	34.910459	0.02144422547	0.02144769271	0.02144809802	0.02144220069	39.827693	39.81832	39.818468	39.814489	0.0175304801	0.01742744792	0.01742153044	0.01739357222
43	34.979375	34.920993	34.917443	34.903761	0.0214764209	0.02148306235	0.02148140878	0.02147682189	39.827693	39.822353	39.818515	39.814665	0.0175304801	0.01742922014	0.01742270726	0.01739514153
