n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	25.710312	20.409944	20.409944	20.409944	0.02320879914	0.02253233169	0.02253233169	0.02253233169	29.831126	29	29	29	0.02147511811	0	0	0
1	25.708566	24.246175	24.033195	23.198292	0.0232040201	0.02301979296	0.0225964744	0.02073670424	29.831126	29.600491	29.542833	28.962366	0.02147511811	0.01921009785	0.01858745839	0.01504615196
2	25.712908	24.84497	24.732238	24.131762	0.02320229823	0.02306971974	0.02291735196	0.02156586369	29.831126	29.669156	29.660666	29.414672	0.02147511811	0.02025269005	0.02003253407	0.01802774393
3	25.70881	25.096129	25.022295	24.623049	0.02320444311	0.02309052741	0.02303834026	0.02208997703	29.831126	29.696327	29.714325	29.580323	0.02147511811	0.02063613052	0.02051374656	0.01925948887
4	25.71511	25.233553	25.179216	24.89996	0.02320844135	0.02316020941	0.02310288213	0.02246504507	29.831126	29.767747	29.748048	29.681388	0.02147511811	0.02083739657	0.02074731985	0.02000733214
5	25.716264	25.32189	25.279301	25.0768	0.02321756602	0.02316489668	0.02313666235	0.02267354546	29.831126	29.765564	29.763977	29.704906	0.02147511811	0.02096185685	0.02089655154	0.02030751724
6	25.712868	25.380201	25.343412	25.18884	0.02321508805	0.02316432299	0.02315350661	0.02282950949	29.831126	29.764649	29.775976	29.73736	0.02147511811	0.02104706976	0.02099625718	0.02057559143
7	25.712296	25.42358	25.396319	25.272803	0.02322288635	0.02319468787	0.02317486844	0.02294045178	29.831126	29.79766	29.785051	29.761493	0.02147511811	0.02110863879	0.02106598603	0.02076501182
8	25.716096	25.457541	25.431625	25.328768	0.02318719999	0.0231519397	0.02314179829	0.02296367625	29.831126	29.791997	29.790895	29.775484	0.02147511811	0.02115366248	0.02111981938	0.02090139426
9	25.716948	25.491038	25.468638	25.3836	0.02320106498	0.0231656707	0.02316488951	0.02303176586	29.831126	29.78825	29.795784	29.78473	0.02147511811	0.02118895045	0.0211569264	0.02099349308
10	25.707832	25.499693	25.480064	25.405763	0.02320410781	0.02317998984	0.0231674975	0.02306515641	29.831126	29.808779	29.799382	29.791831	0.02147511811	0.02121743832	0.02119116318	0.02105759785
11	25.70118	25.51347	25.495143	25.42978	0.02320502604	0.02318307839	0.02317769293	0.02309762963	29.831126	29.803354	29.802821	29.794978	0.02147511811	0.02124062461	0.02121626267	0.02109831199
12	25.70899	25.53826	25.521425	25.463855	0.02318347978	0.02315419549	0.02315479964	0.02309152673	29.831126	29.798218	29.804097	29.798439	0.02147511811	0.02125839489	0.02123713593	0.02114171101
13	25.702754	25.542186	25.52642	25.474286	0.02320763879	0.02319284807	0.02318406859	0.0231288878	29.831126	29.813638	29.80637	29.800822	0.02147511811	0.02127466514	0.02125534622	0.02116784164
14	25.709716	25.559349	25.545273	25.498108	0.02320177445	0.02318344652	0.02318120763	0.02313394682	29.831126	29.808971	29.808299	29.80189	0.02147511811	0.02128810426	0.02127071806	0.02119350849
15	25.713748	25.574683	25.560803	25.518537	0.02320397089	0.02318595306	0.02318838592	0.02314069198	29.831126	29.805135	29.809273	29.803859	0.02147511811	0.02130120324	0.02128337423	0.02121668892
16	25.712936	25.582123	25.569148	25.529016	0.0232042595	0.02319284024	0.02318697202	0.02314955059	29.831126	29.817703	29.811122	29.805796	0.02147511811	0.02131124386	0.0212972793	0.02123446706
17	25.711252	25.587282	25.574862	25.538844	0.02319071723	0.02318106938	0.02317948882	0.02314977852	29.831126	29.813546	29.812758	29.80751	0.02147511811	0.02132154136	0.02130855956	0.02125202586
18	25.701248	25.58587	25.574861	25.540909	0.02320579589	0.02318360846	0.02318406543	0.02315679773	29.831126	29.810316	29.812981	29.808651	0.02147511811	0.02133016036	0.0213177397	0.02126666587
19	25.701736	25.59092	25.580656	25.548614	0.0232242643	0.02321343555	0.02321188262	0.02318654175	29.831126	29.819102	29.813896	29.809604	0.02147511811	0.02133783492	0.02132563728	0.02127883884
20	25.706626	25.602162	25.593788	25.564802	0.02318276878	0.02317134951	0.02317094041	0.02315014323	29.831126	29.814956	29.814026	29.809502	0.02147511811	0.02134510492	0.02133379916	0.02129128726
21	25.70407	25.604137	25.595253	25.566448	0.0232006997	0.02318291177	0.0231854156	0.02316420992	29.831126	29.812379	29.814835	29.811254	0.02147511811	0.02134943349	0.02133965169	0.02129903377
22	25.7152	25.620142	25.610811	25.584435	0.02322033163	0.02321296724	0.02320997649	0.02318833885	29.831126	29.820804	29.815735	29.810815	0.02147511811	0.02135475701	0.02134543145	0.02130811602
23	25.721018	25.628829	25.620365	25.594849	0.02320466401	0.02319122433	0.02318964375	0.02317282872	29.831126	29.818353	29.815807	29.812455	0.02147511811	0.02136061776	0.02135167907	0.02131720132
24	25.705586	25.617911	25.610063	25.584542	0.02320702396	0.02319043913	0.02319014883	0.0231737041	29.831126	29.815553	29.816801	29.813008	0.02147511811	0.02136556211	0.02135724717	0.02132394972
25	25.711232	25.627796	25.620236	25.597121	0.02318064638	0.02317153613	0.02316912601	0.02315576957	29.831126	29.822026	29.817572	29.813961	0.02147511811	0.02136957971	0.02136170171	0.02133045775
26	25.712534	25.633045	25.625647	25.602351	0.0232012317	0.02319576979	0.02319483203	0.02317786927	29.831126	29.819641	29.818595	29.814257	0.02147511811	0.02137368745	0.02136436305	0.02133604407
27	25.70139	25.623376	25.616994	25.595909	0.02320040419	0.0231910626	0.02319217193	0.02317862648	29.831126	29.818	29.81882	29.814891	0.02147511811	0.02137740156	0.02137052964	0.02134211323
28	25.711182	25.635038	25.628092	25.607354	0.02320433018	0.02319664122	0.02319240085	0.02317947253	29.831126	29.824198	29.818726	29.815392	0.02147511811	0.02138031146	0.02137335458	0.02134694393
29	25.70541	25.632457	25.626368	25.607458	0.02318088069	0.02317118009	0.02316994855	0.02315952889	29.831126	29.821917	29.819208	29.815608	0.02147511811	0.02138413737	0.02137607551	0.02135161391
30	25.712978	25.641143	25.634759	25.615547	0.02320566272	0.02319712032	0.02319797362	0.023187147	29.831126	29.818597	29.819261	29.815965	0.02147511811	0.02138533671	0.0213798413	0.02135521837
31	25.709864	25.641102	25.633923	25.616566	0.02320573214	0.02319503752	0.02319370591	0.02318508202	29.831126	29.82484	29.820119	29.816056	0.02147511811	0.02138934072	0.02138300237	0.02135987599
32	25.71685	25.651871	25.645687	25.628903	0.02319287438	0.02318451442	0.0231834324	0.02317247861	29.831126	29.822573	29.820373	29.817091	0.02147511811	0.02139275666	0.02138551484	0.02136353302
33	25.708644	25.64343	25.638193	25.621913	0.02319496112	0.02318884456	0.02319038825	0.02318126603	29.831126	29.821066	29.820975	29.817191	0.02147511811	0.02139501649	0.02138901583	0.02136653047
34	25.714204	25.652208	25.646483	25.628045	0.02321066318	0.0232040304	0.02320156065	0.02318871406	29.831126	29.82602	29.820799	29.817449	0.02147511811	0.02139736355	0.02139182675	0.02137055358
35	25.720734	25.6598	25.654192	25.638455	0.02320687615	0.02320092626	0.0232010073	0.02318976882	29.831126	29.823498	29.82123	29.817929	0.02147511811	0.02139953907	0.02139396433	0.0213729778
36	25.711506	25.654196	25.647624	25.632087	0.02319651987	0.02319191744	0.02319201844	0.02318604606	29.831126	29.821508	29.821356	29.818451	0.02147511811	0.02140119735	0.02139696079	0.02137849027
37	25.711586	25.654257	25.648844	25.63346	0.02319033629	0.0231865643	0.02318400309	0.02317699231	29.831126	29.826071	29.822104	29.818214	0.02147511811	0.02140333578	0.02139788241	0.02137944936
38	25.723864	25.668632	25.664287	25.650457	0.02319521893	0.02318747706	0.02318680395	0.02317714052	29.831126	29.824374	29.822311	29.818831	0.02147511811	0.02140451172	0.02140088062	0.02138287292
39	25.713652	25.658336	25.653192	25.639067	0.0232016663	0.02319126281	0.02319315498	0.02318468999	29.831126	29.822316	29.823056	29.819457	0.02147511811	0.02140589283	0.0214020421	0.02138474599
40	25.711804	25.658909	25.654173	25.640152	0.02320516083	0.02319963321	0.02319696896	0.02318852561	29.831126	29.826243	29.822781	29.819482	0.02147511811	0.02140723241	0.02140323677	0.02138807019
41	25.711952	25.659973	25.655632	25.641627	0.02318733036	0.02318398629	0.02318228283	0.02317461362	29.831126	29.824803	29.823026	29.819781	0.02147511811	0.02141042461	0.0214052286	0.02139008329
42	25.70115	25.649852	25.645699	25.631967	0.02320234943	0.02319414067	0.02319515574	0.02318819885	29.831126	29.822992	29.823179	29.819949	0.02147511811	0.02141135376	0.02140605389	0.02139117527
43	25.704784	25.655112	25.651029	25.637973	0.02320552739	0.02320412258	0.0232016583	0.02319270787	29.831126	29.827314	29.823357	29.819791	0.02147511811	0.0214138421	0.02140862302	0.02139258688
44	25.701974	25.653899	25.649163	25.636792	0.02318739863	0.02318379395	0.02318353539	0.02317750212	29.831126	29.824931	29.823277	29.820112	0.02147511811	0.02141473713	0.02140976403	0.02139598479
45	25.708054	25.661999	25.6576	25.645081	0.02318208106	0.02317396467	0.0231731822	0.0231691451	29.831126	29.823659	29.823232	29.819659	0.02147511811	0.02141476538	0.02141036325	0.02139627761
46	25.706066	25.659718	25.655816	25.644055	0.02321246569	0.0232082603	0.02320654382	0.02320024027	29.831126	29.827326	29.823574	29.819791	0.02147511811	0.02141605882	0.02141118616	0.02139799594
47	25.710122	25.665626	25.661696	25.650934	0.02320917504	0.02320593948	0.02320624129	0.02320035806	29.831126	29.825678	29.823786	29.819824	0.02147511811	0.02141663661	0.0214127125	0.02139943257
48	25.70927	25.665324	25.661497	25.650594	0.02321031887	0.0232033282	0.02320517918	0.0232011774	29.831126	29.82431	29.824067	29.820098	0.02147511811	0.02141770397	0.02141502081	0.02140136525
49	25.715146	25.672232	25.668414	25.657268	0.02319698283	0.02319540469	0.02319266656	0.02318632058	29.831126	29.82833	29.823636	29.820304	0.02147511811	0.02141993305	0.0214167627	0.02140379074
