n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	7.526589	6.480344	6.480344	6.480344	0.008527568296	0.007452186028	0.007452186028	0.007452186028	9.833977	9	9	9	0.006225764515	0	0	0
1	7.526061	6.964016	6.896582	6.809265	0.008542454839	0.008500806281	0.008368257803	0.008286845935	9.833977	9.751166	9.68743	9.670151	0.006225764515	0.00440457953	0.003966195527	0.003371728473
2	7.525321	7.140713	7.08576	6.992987	0.0085371354	0.008382731226	0.00837124684	0.008106840756	9.833977	9.667655	9.685126	9.563117	0.006225764515	0.005086179431	0.004881390356	0.004056694595
3	7.526197	7.22963	7.187912	7.104842	0.008538841328	0.008322841332	0.008414186522	0.008428251297	9.833977	9.626334	9.722002	9.776756	0.006225764515	0.005395501335	0.005256724496	0.005105563704
4	7.526077	7.287922	7.251546	7.184199	0.008535830594	0.008522162454	0.008453488228	0.0083885028	9.833977	9.801646	9.753488	9.742525	0.006225764515	0.00557099781	0.00543964854	0.005234837026
5	7.521957	7.321359	7.291703	7.232582	0.008549634786	0.008476994811	0.008479786612	0.008415058176	9.833977	9.753029	9.764789	9.754732	0.006225764515	0.005684256395	0.005585893715	0.005350381082
6	7.527177	7.356629	7.328236	7.278195	0.00853474801	0.008420840957	0.008478019329	0.008414075453	9.833977	9.716561	9.774944	9.757301	0.006225764515	0.005766944871	0.005684394084	0.005488662873
7	7.520487	7.368208	7.342923	7.299849	0.008541267858	0.008533790893	0.008492652993	0.008454386374	9.833977	9.815084	9.782971	9.779949	0.006225764515	0.00582627495	0.00575475227	0.005600949144
8	7.523039	7.388215	7.366965	7.328876	0.008526768675	0.00847414762	0.008480858716	0.008442868101	9.833977	9.778967	9.787021	9.778946	0.006225764515	0.005872459092	0.005810899149	0.005683728141
9	7.522791	7.400571	7.381318	7.345708	0.008544441808	0.008468810618	0.008508297788	0.00847324677	9.833977	9.752933	9.792098	9.783352	0.006225764515	0.005906802666	0.005852398417	0.005728596915
10	7.520295	7.408645	7.390643	7.359327	0.008536622234	0.008533647154	0.008501873151	0.008477454258	9.833977	9.821051	9.794629	9.791081	0.006225764515	0.005936654425	0.00588931529	0.005786609998
11	7.529021	7.427446	7.410927	7.382328	0.008536546557	0.008502318864	0.008504452157	0.008479640041	9.833977	9.793956	9.797393	9.791488	0.006225764515	0.005960626866	0.005917080782	0.005825525433
12	7.525699	7.431813	7.416965	7.389813	0.008531028397	0.008474121875	0.008505793015	0.008483102707	9.833977	9.771759	9.800259	9.794823	0.006225764515	0.005982639981	0.005944029452	0.005863471069
13	7.523705	7.436411	7.422276	7.3983	0.008541044722	0.008541829637	0.008514915833	0.008494961059	9.833977	9.824285	9.802738	9.79805	0.006225764515	0.006000634226	0.00596389287	0.005888742035
14	7.524987	7.442704	7.42973	7.407187	0.008543461411	0.008517707658	0.008518084913	0.008501109191	9.833977	9.802772	9.80449	9.798953	0.006225764515	0.006015025263	0.005982017985	0.005914420801
15	7.521785	7.444457	7.431914	7.410178	0.008544018911	0.008498591591	0.008522881274	0.008506078636	9.833977	9.784007	9.805676	9.80086	0.006225764515	0.006028984687	0.005998361389	0.005936254829
16	7.524491	7.450402	7.438159	7.419375	0.008539823055	0.008536806721	0.008516245914	0.008501016972	9.833977	9.826154	9.807259	9.801529	0.006225764515	0.006040072906	0.006011975103	0.005953915293
17	7.522449	7.455006	7.443743	7.426008	0.008540378563	0.008518802282	0.008519681062	0.008503157706	9.833977	9.808644	9.808623	9.802696	0.006225764515	0.006051106452	0.006024383642	0.00597090136
