n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	2.5239872	2.019198	2.019198	2.019198	0.003234739238	0.003156520476	0.003156520476	0.003156520476	14.429516	12	12	12	0.00754416675	0	0	0
1	2.5204232	2.2414412	2.1766166	2.082735	0.003247732585	0.003364539707	0.003386588166	0.003502449076	14.429516	13.246916	12.987933	12.705975	0.00754416675	0.005149851939	0.004019948816	0.0020735646
2	2.5212192	2.327993	2.2662176	2.1318266	0.00324909238	0.003332072175	0.00334629623	0.003029901625	14.429516	13.615115	13.360588	12.431383	0.00754416675	0.006063441791	0.005159387646	0.002656480159
3	2.5232732	2.3748046	2.3222762	2.1720362	0.003239931893	0.003308704604	0.003323219995	0.003454843766	14.429516	13.803343	13.585681	13.099841	0.00754416675	0.006445031923	0.005766696206	0.003477172536
4	2.5217492	2.4006522	2.3547204	2.2033512	0.003247191548	0.003313894362	0.003321021587	0.003147158413	14.429516	13.935751	13.736142	12.910036	0.00754416675	0.006623894884	0.006132208478	0.003578510123
5	2.5207512	2.4193196	2.3794446	2.2241808	0.003252396374	0.003313905038	0.003314783463	0.003551027982	14.429516	14.021928	13.840963	13.444794	0.00754416675	0.006831312624	0.006376633654	0.004462796253
6	2.5208592	2.4329216	2.3986034	2.2534568	0.003244432393	0.003292008409	0.003298256716	0.003279373114	14.429516	14.073698	13.918857	13.288404	0.00754416675	0.006899559973	0.006553018987	0.004397690645
7	2.5213372	2.4449438	2.4139726	2.2728818	0.003250781406	0.003282605109	0.003296643298	0.003100290496	14.429516	14.100129	13.978013	13.177039	0.00754416675	0.006988693782	0.006687149822	0.004368780277
8	2.5234192	2.4551208	2.4273696	2.2879776	0.003241463452	0.003272709661	0.003284532393	0.003446385836	14.429516	14.138454	14.024848	13.614358	0.00754416675	0.007057346679	0.006790408213	0.005166509883
9	2.5221132	2.4600302	2.4350986	2.3055226	0.003246725411	0.00327826261	0.003284438042	0.003286004991	14.429516	14.172711	14.064163	13.518003	0.00754416675	0.007096581887	0.006872620983	0.005074953857
10	2.5230832	2.4660458	2.4429334	2.3176106	0.003235258034	0.003261972903	0.003270775855	0.003159942798	14.429516	14.189709	14.095407	13.455133	0.00754416675	0.007147051457	0.006936478222	0.004993762084
11	2.5218252	2.4700538	2.4484538	2.3276324	0.003243688224	0.003266738722	0.00327649341	0.003049968131	14.429516	14.212269	14.121439	13.380932	0.00754416675	0.007173810528	0.006991880804	0.004927590129
12	2.5210512	2.4733618	2.4530182	2.338012	0.003248381881	0.003265313118	0.003274234001	0.003344121925	14.429516	14.224079	14.143751	13.73357	0.00754416675	0.007197410654	0.007037460597	0.005653370323
13	2.5222072	2.4764598	2.4583196	2.350269	0.003239349471	0.003267090646	0.003271097929	0.003231491264	14.429516	14.240919	14.163068	13.663065	0.00754416675	0.007228944114	0.007075368124	0.005564469985
14	2.5198492	2.4785614	2.4613316	2.3565106	0.003253713468	0.003276854488	0.003277216235	0.003175947554	14.429516	14.262147	14.179798	13.632903	0.00754416675	0.00724707916	0.007108600847	0.00548052262
15	2.5222232	2.4834732	2.4675044	2.3645956	0.003237813633	0.003254176627	0.003259888547	0.003106000813	14.429516	14.263566	14.194462	13.602848	0.00754416675	0.007272130589	0.007137753771	0.005425434345
16	2.5202772	2.4840054	2.4690236	2.3739746	0.003251153465	0.003262289229	0.003270021782	0.003316054892	14.429516	14.271097	14.207268	13.857733	0.00754416675	0.007284357662	0.007162722142	0.006047848814
