n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	44.37379	42.028028	42.028028	42.028028	0.02029672095	0.02155677034	0.02155677034	0.02155677034	49.826176	50	50	50	0.0138548793	0	0	0
1	44.370624	43.112065	43.063711	42.878219	0.02026977274	0.020680342	0.02058591165	0.02074400336	49.826176	49.743965	49.693075	49.875639	0.0138548793	0.009810046148	0.009512119615	0.008891264276
2	44.372962	43.498937	43.455827	43.279364	0.02027809847	0.02042251939	0.02044490812	0.02037568299	49.826176	49.659967	49.692665	49.71312	0.0138548793	0.01132536133	0.01119051848	0.01057765296
3	44.35616	43.696472	43.660703	43.505427	0.02030158097	0.02031562098	0.02042537367	0.02026691212	49.826176	49.616722	49.722109	49.668595	0.0138548793	0.01200952435	0.01192017546	0.01115044846
4	44.363744	43.834768	43.80364	43.670471	0.02029865345	0.02046311372	0.02041337311	0.02035642596	49.826176	49.790044	49.753322	49.761471	0.0138548793	0.01240007945	0.01229291583	0.01191261135
5	44.352792	43.901901	43.873902	43.759369	0.02031843898	0.02039787923	0.02041818726	0.02033408358	49.826176	49.740035	49.762552	49.739551	0.0138548793	0.0126539942	0.01257620672	0.01218192144
6	44.365564	43.976085	43.952223	43.853953	0.02028981342	0.02030106674	0.02037152063	0.02030432715	49.826176	49.703059	49.770119	49.751409	0.0138548793	0.01283531256	0.01276732599	0.01241931008
7	44.377764	44.031426	44.009824	43.920941	0.02029961181	0.02039737099	0.02036831939	0.02031561568	49.826176	49.801506	49.777186	49.768531	0.0138548793	0.01296681694	0.01290538946	0.01259835438
8	44.375246	44.066954	44.04782	43.970621	0.02030050617	0.02035564745	0.02037092159	0.02034098534	49.826176	49.767608	49.782554	49.779975	0.0138548793	0.01307030441	0.01301607495	0.01276993631
9	44.369916	44.0903	44.072801	44.001852	0.02029435199	0.02030692326	0.02035441937	0.02032522742	49.826176	49.740316	49.787195	49.782104	0.0138548793	0.01315276211	0.01310465406	0.01288409881
10	44.364588	44.115873	44.101051	44.03693	0.02028343675	0.02036044588	0.02034200401	0.02031599174	49.826176	49.809035	49.791011	49.785924	0.0138548793	0.01321758648	0.01317218401	0.01298389323
11	44.377906	44.14619	44.132858	44.072715	0.02029482152	0.02033598377	0.02034807438	0.02032831583	49.826176	49.782416	49.793486	49.788301	0.0138548793	0.01327096982	0.01323101009	0.01306024361
12	44.358892	44.145795	44.132377	44.078618	0.02031729193	0.02032548316	0.02036745666	0.0203467953	49.826176	49.760531	49.795861	49.79075	0.0138548793	0.01331708954	0.01328058138	0.01312476521
13	44.366904	44.170218	44.158237	44.108054	0.02030895185	0.0203697541	0.02035422129	0.02033784024	49.826176	49.813136	49.798159	49.792524	0.0138548793	0.01335811629	0.01332363272	0.01317798751
14	44.36425	44.178405	44.165769	44.12048	0.02032181474	0.02035409942	0.02036632422	0.02035575968	49.826176	49.790957	49.799569	49.795016	0.0138548793	0.01339185382	0.01335999533	0.01322457667
