n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	16.44623	15.64864	15.64864	15.64864	0.01110920443	0.01163839573	0.01163839573	0.01163839573	19.83281	20	20	20	0.006217213169	0	0	0
1	16.463292	15.911786	15.893027	15.858596	0.01109848794	0.01107545277	0.01108245318	0.01098168958	19.83281	19.66597	19.673153	19.60774	0.006217213169	0.003618869909	0.003510479418	0.003070295142
2	16.451062	16.032082	16.009897	15.960943	0.01111604721	0.01100368932	0.01111548595	0.01097897231	19.83281	19.625992	19.713345	19.625273	0.006217213169	0.004411775439	0.004339342093	0.003805987152
3	16.45271	16.114351	16.092126	16.041679	0.01111078513	0.01119296153	0.01114415447	0.01109687436	19.83281	19.800485	19.762978	19.740431	0.006217213169	0.004828883482	0.004696613295	0.004287564274
4	16.449508	16.165717	16.14377	16.095153	0.0111273491	0.01112737609	0.01114680253	0.01112411449	19.83281	19.751207	19.76894	19.762223	0.006217213169	0.005086025061	0.004986945577	0.004650453769
5	16.449394	16.205296	16.186169	16.141006	0.01111998727	0.01106102681	0.01113859436	0.01110955792	19.83281	19.715218	19.777839	19.764412	0.006217213169	0.005263604878	0.005178126545	0.004926227758
6	16.461318	16.241912	16.224213	16.183752	0.01111509794	0.0111641994	0.01113240865	0.01112160191	19.83281	19.812542	19.785453	19.783036	0.006217213169	0.005393253712	0.005311147202	0.005106330568
7	16.44525	16.249753	16.233312	16.194727	0.01112693859	0.01112978345	0.01114657563	0.01113155537	19.83281	19.779259	19.791154	19.784889	0.006217213169	0.005491280711	0.005419222779	0.005239435766
8	16.44112	16.269332	16.254229	16.218048	0.01114307792	0.0111024086	0.01115500402	0.01115289696	19.83281	19.750518	19.794035	19.795318	0.006217213169	0.005568115703	0.005503008234	0.005356796806
9	16.449654	16.291027	16.276414	16.242296	0.01112440187	0.01116190603	0.01113851904	0.01112775511	19.83281	19.818085	19.797426	19.793378	0.006217213169	0.005630958287	0.005572793885	0.00541875206
10	16.450302	16.306163	16.292126	16.260453	0.01112345715	0.01112471956	0.01113540923	0.01112946499	19.83281	19.791741	19.799928	19.798495	0.006217213169	0.005683115767	0.005629244697	0.005499926454
11	16.455348	16.319033	16.306712	16.277623	0.01111420145	0.01108548016	0.01112638122	0.01111812356	19.83281	19.769173	19.80188	19.798531	0.006217213169	0.005725442294	0.005675570091	0.005554396991
12	16.45304	16.327755	16.316464	16.28886	0.01112327664	0.01115418006	0.01113539822	0.01112763933	19.83281	19.821413	19.804352	19.801498	0.006217213169	0.005763772614	0.005716302405	0.00560021122
13	16.442262	16.32464	16.313801	16.287211	0.01113183662	0.01113237817	0.01114093452	0.01113416107	19.83281	19.80039	19.806571	19.802437	0.006217213169	0.00579453791	0.00575154472	0.005644304586
14	16.452568	16.342464	16.332329	16.308207	0.01111480839	0.0110907487	0.01112324791	0.01111812235	19.83281	19.781058	19.807349	19.803559	0.006217213169	0.005821961916	0.005780216886	0.005681277089
15	16.450482	16.347346	16.336927	16.314667	0.01111712935	0.01114065949	0.01112475029	0.01112040954	19.83281	19.82318	19.808727	19.806313	0.006217213169	0.005844817795	0.005806744182	0.005713034831
16	16.463196	16.365691	16.356671	16.333942	0.01110559688	0.01110804805	0.01111621131	0.01111323783	19.83281	19.805665	19.809613	19.807402	0.006217213169	0.005866198425	0.005829277461	0.005742039561
17	16.444434	16.350169	16.340782	16.319923	0.01112780893	0.01110939978	0.01113692143	0.01112915969	19.83281	19.789909	19.811782	19.808185	0.006217213169	0.00588492596	0.005850561225	0.00576899445
18	16.453532	16.365143	16.356644	16.336552	0.01111755209	0.0111374885	0.01112318965	0.0111181288	19.83281	19.824975	19.812034	19.808604	0.006217213169	0.005902011517	0.005869927345	0.005790812056
19	16.454358	16.370956	16.362117	16.343674	0.01109805635	0.01110245486	0.01110751392	0.01110346319	19.83281	19.80962	19.812931	19.8097	0.006217213169	0.005918020823	0.005887150048	0.005813512221
20	16.458344	16.37707	16.369826	16.352246	0.01110711869	0.01109060111	0.01111333185	0.01111005749	19.83281	19.79521	19.813554	19.810574	0.006217213169	0.00593115762	0.005901704494	0.005829973343
21	16.456426	16.379009	16.371244	16.353335	0.01111373639	0.01113183366	0.01112080615	0.01111675812	19.83281	19.826147	19.814684	19.811491	0.006217213169	0.005942797355	0.005914971863	0.005848626949
22	16.450038	16.376783	16.369601	16.35318	0.01111877406	0.01112085791	0.01112539894	0.01112095158	19.83281	19.812757	19.815637	19.81211	0.006217213169	0.005954942011	0.005928679081	0.005863758667
23	16.453532	16.383156	16.376321	16.360034	0.01112265806	0.01110623439	0.01112770762	0.0111237689	19.83281	19.799604	19.816235	19.812414	0.006217213169	0.005965577628	0.005939215469	0.005877790824
