n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	11.81431	3.827244	3.827244	3.827244	0.02039607591	0.0115035594	0.0115035594	0.0115035594	26.441128	13	13	13	0.04044168401	0	0	0
1	11.810828	10.6588825	9.364415	6.291596	0.02038263522	0.01982009182	0.0176643872	0.01203010901	26.441128	24.896633	23.173698	17.469296	0.04044168401	0.03833517902	0.03167032351	0.0129323944
2	11.815266	11.170206	10.770424	7.7584045	0.02039672742	0.02008217233	0.01953372193	0.01239620503	26.441128	25.601776	25.082672	19.596121	0.04044168401	0.03929489201	0.03787685577	0.0181109721
3	11.811004	11.3645705	11.160051	8.7065585	0.0203776925	0.02015087603	0.01993732007	0.01357611503	26.441128	25.844849	25.580518	21.349497	0.04044168401	0.03968525735	0.03907481435	0.02250560445
4	11.817664	11.4722515	11.334622	9.3952705	0.02038790877	0.02022278835	0.02010307767	0.01473705056	26.441128	26.005331	25.810264	22.663545	0.04044168401	0.03983008644	0.03952174147	0.02619062316
5	11.81201	11.5326205	11.43131	9.9247665	0.02037504996	0.02023508174	0.02016422809	0.01542315028	26.441128	26.084465	25.94298	23.385841	0.04044168401	0.03994951719	0.03975679654	0.0283791002
6	11.819358	11.5811265	11.501439	10.2994675	0.02038897701	0.0202710478	0.02022104685	0.01616915213	26.441128	26.137361	26.026778	23.991231	0.04044168401	0.04003921678	0.03989062269	0.03049434203
7	11.817444	11.616124	11.551111	10.58159	0.02039100886	0.02028874707	0.02025209111	0.01684402464	26.441128	26.183472	26.087822	24.481376	0.04044168401	0.0400837957	0.03998902428	0.03223066465
8	11.822934	11.6439165	11.5894165	10.8020795	0.02039514341	0.02030759586	0.02028171397	0.01742233187	26.441128	26.212997	26.133441	24.875715	0.04044168401	0.040135438	0.04005648937	0.03369629753
9	11.816996	11.658392	11.6111315	10.973343	0.02038577699	0.0203112361	0.02029565896	0.01791211936	26.441128	26.237124	26.167615	25.15847	0.04044168401	0.0401746502	0.04011188576	0.03490699716
10	11.819256	11.6746395	11.632389	11.1107625	0.020385927	0.02031504962	0.02030434251	0.0183229384	26.441128	26.258983	26.195626	25.386809	0.04044168401	0.04019681335	0.04015457296	0.03589827325
11	11.820988	11.6901035	11.651848	11.224006	0.0203917036	0.02032396924	0.02031761933	0.0186721448	26.441128	26.267167	26.218444	25.573132	0.04044168401	0.0402254377	0.04018701392	0.0367138253
12	11.81762	11.697749	11.6637555	11.3043615	0.02040099769	0.02034149025	0.02033229889	0.01896058742	26.441128	26.287682	26.237035	25.704991	0.04044168401	0.04023524122	0.04021433478	0.03736748138
13	11.812876	11.6998915	11.6694845	11.372939	0.02039329637	0.02033996871	0.02033592221	0.01921192541	26.441128	26.296751	26.252733	25.817214	0.04044168401	0.0402586478	0.04023719304	0.03791997941
14	11.82682	11.7224045	11.694211	11.441113	0.02038092896	0.02033057933	0.02032741524	0.01939214805	26.441128	26.305717	26.265222	25.898934	0.04044168401	0.04027332951	0.04025511334	0.03835429457
15	11.819188	11.720228	11.695251	11.4784725	0.0203820452	0.02033925727	0.02033509863	0.01956088184	26.441128	26.320064	26.27703	25.970509	0.04044168401	0.0402845735	0.0402706453	0.03870999659
16	11.81385	11.721501	11.696573	11.510371	0.02037576495	0.02032656825	0.02032765034	0.01968275781	26.441128	26.323302	26.286858	26.026738	0.04044168401	0.04029471779	0.04028220843	0.03899751004
17	11.824448	11.7371055	11.715829	11.552856	0.02038593811	0.02034719085	0.02034722867	0.01981158527	26.441128	26.333175	26.295466	26.067016	0.04044168401	0.04029313408	0.04029283273	0.03922746289
18	11.810556	11.729232	11.7076895	11.56595	0.02039310501	0.02035451125	0.02035451136	0.01989615093	26.441128	26.341608	26.303171	26.095708	0.04044168401	0.04030380092	0.04030381505	0.03935769796
19	11.811764	11.7353905	11.714794	11.5873985	0.02037271126	0.02033880551	0.02033751957	0.01995219032	26.441128	26.344205	26.308784	26.128909	0.04044168401	0.04030987039	0.04031276319	0.03953412403
20	11.815562	11.7412675	11.7224065	11.608282	0.02039681323	0.02036155386	0.02036033566	0.02003732915	26.441128	26.350643	26.315029	26.15592	0.04044168401	0.04032044791	0.04032066234	0.03967238497
21	11.812702	11.7421665	11.724089	11.619239	0.02038572893	0.02034627593	0.02034762286	0.02006013621	26.441128	26.351593	26.321338	26.174034	0.04044168401	0.04032695883	0.04032824858	0.0397539
22	11.81278	11.7450235	11.7279335	11.6307205	0.0203955658	0.02036611349	0.02036866874	0.02012323737	26.441128	26.357307	26.326507	26.191933	0.04044168401	0.04033362731	0.04033471222	0.03985005291
23	11.813494	11.7490465	11.7333415	11.644653	0.02040595703	0.02037546469	0.02037702772	0.02016555341	26.441128	26.358185	26.330095	26.206966	0.04044168401	0.04033329556	0.04034127746	0.03992934773
24	11.820454	11.7591285	11.743472	11.6629585	0.02039457433	0.02036495839	0.02036339567	0.0201727276	26.441128	26.365017	26.334516	26.220053	0.04044168401	0.04034153854	0.04034764001	0.03998240371
25	11.815246	11.756415	11.741338	11.667433	0.02039007031	0.02036072922	0.02036373426	0.02020905094	26.441128	26.364754	26.338768	26.232846	0.04044168401	0.04034638173	0.04035287737	0.04003853565
26	11.81804	11.7622225	11.748061	11.6786975	0.02038391196	0.02036019816	0.02036205854	0.02022094991	26.441128	26.369301	26.342518	26.242383	0.04044168401	0.040347434	0.04035840961	0.04007404092
27	11.813276	11.7585145	11.7447535	11.67949	0.02038961457	0.02036126163	0.02036277217	0.02023754518	26.441128	26.370481	26.345591	26.251068	0.04044168401	0.04035246585	0.04036186535	0.04010945128
28	11.8224	11.7681725	11.754731	11.6930155	0.02037982	0.02035473514	0.02035608485	0.02024721604	26.441128	26.374349	26.348522	26.259811	0.04044168401	0.04035513563	0.04036519432	0.04014446157
29	11.81419	11.7625935	11.750263	11.6912125	0.02039485362	0.02037317128	0.02037386357	0.02027428008	26.441128	26.376791	26.351258	26.267153	0.04044168401	0.04036014284	0.04036785119	0.04016671705
30	11.814194	11.76493	11.751954	11.697512	0.02038366805	0.02035918312	0.02036055619	0.02027258594	26.441128	26.377964	26.354504	26.2734	0.04044168401	0.04036040515	0.04037107045	0.04018673346
31	11.816908	11.7695335	11.756165	11.7033615	0.02037559763	0.02035609026	0.02035933694	0.02027106236	26.441128	26.379987	26.356666	26.279395	0.04044168401	0.04036349255	0.04037501636	0.04020504473
32	11.815052	11.76799	11.755877	11.7049345	0.02038392135	0.0203609304	0.0203615602	0.02028305857	26.441128	26.382356	26.35917	26.284713	0.04044168401	0.04036295	0.04037700469	0.04021939345
33	11.822208	11.777739	11.7668165	11.718769	0.0203956279	0.02037217259	0.02037496549	0.02030730906	26.441128	26.384294	26.361329	26.289414	0.04044168401	0.0403669477	0.04037942371	0.04023173416
34	11.811976	11.769049	11.7569355	11.712616	0.02038766715	0.02036932517	0.02037426443	0.02031202809	26.441128	26.38535	26.363391	26.294184	0.04044168401	0.04037099539	0.04038301098	0.04024666088
35	11.820684	11.778867	11.7682175	11.721146	0.02039521236	0.02037355007	0.02037599623	0.02030956878	26.441128	26.386322	26.365211	26.2986	0.04044168401	0.04037296396	0.04038383888	0.04025913151
36	11.82111	11.779948	11.768803	11.726675	0.02039257373	0.0203730203	0.02037629636	0.02031881713	26.441128	26.388908	26.367338	26.303554	0.04044168401	0.04037395598	0.04038714351	0.04026862272
37	11.821452	11.7807905	11.770101	11.729748	0.02037472103	0.02035882949	0.02036131044	0.02030429547	26.441128	26.389997	26.368942	26.307304	0.04044168401	0.04037762904	0.04038924117	0.04027860281
38	11.821188	11.7828955	11.772989	11.7310785	0.02037838622	0.02035813989	0.0203609281	0.02030487116	26.441128	26.390639	26.37029	26.310953	0.04044168401	0.04037806958	0.04039049635	0.04028520594
39	11.81996	11.7823875	11.771579	11.7342495	0.02040833668	0.02038839824	0.02038962062	0.02034324347	26.441128	26.394471	26.372114	26.313979	0.04044168401	0.04037745618	0.04039297203	0.04029158393
40	11.808878	11.7714795	11.7618655	11.7245655	0.02037970069	0.02036413444	0.02036731208	0.02032010219	26.441128	26.395103	26.373763	26.317251	0.04044168401	0.04038077465	0.04039561783	0.04030088971
41	11.815122	11.7790445	11.7690835	11.733866	0.0203838175	0.02036848182	0.02037223513	0.02032905393	26.441128	26.397001	26.375123	26.319712	0.04044168401	0.0403816246	0.04039713747	0.04030573552
42	11.816628	11.780968	11.7712545	11.7364425	0.0203794191	0.02036226444	0.02036553364	0.02032469206	26.441128	26.397052	26.375757	26.322637	0.04044168401	0.04038151932	0.04039789709	0.04031107358
43	11.817594	11.7835625	11.774004	11.740325	0.02039892026	0.020379696	0.02038204508	0.02034186527	26.441128	26.397757	26.377244	26.32491	0.04044168401	0.04038313096	0.04039959739	0.04031567669
44	11.811096	11.7776675	11.7685405	11.7356525	0.02038951538	0.02037385764	0.02037670055	0.02033692395	26.441128	26.398355	26.378513	26.327453	0.04044168401	0.04038490136	0.04040205673	0.04032259877
45	11.817748	11.7848605	11.7765975	11.743385	0.02038783289	0.02037513428	0.02037698135	0.02033588343	26.441128	26.400365	26.379727	26.329474	0.04044168401	0.04038608995	0.04040269643	0.04032711485
46	11.811486	11.780969	11.77206	11.741569	0.02037228615	0.02035856602	0.02036214699	0.02032497234	26.441128	26.39975	26.38116	26.331578	0.04044168401	0.04038967956	0.04040460111	0.04033040518
47	11.810216	11.7794855	11.77076	11.740677	0.0203755813	0.02036093896	0.02036285778	0.02032921833	26.441128	26.400839	26.381688	26.333558	0.04044168401	0.04038777292	0.04040470243	0.04033427309
48	11.814738	11.7840955	11.7756105	11.7459275	0.02037743493	0.02035942449	0.02036127819	0.02033030462	26.441128	26.401015	26.382349	26.335423	0.04044168401	0.04038973948	0.04040604938	0.040336468
49	11.814972	11.7851435	11.77789	11.74953	0.02038439349	0.02036938215	0.02037190224	0.02034038083	26.441128	26.401667	26.383276	26.336472	0.04044168401	0.04039086963	0.0404063301	0.04033987875
50	11.82026	11.7894725	11.78246	11.7543325	0.0203858339	0.020374717	0.02037670344	0.0203472574	26.441128	26.403449	26.38434	26.338537	0.04044168401	0.04039091896	0.04040749604	0.0403435815
51	11.818448	11.789516	11.780857	11.753202	0.02038221199	0.02036658578	0.02037057423	0.02034140148	26.441128	26.40408	26.385334	26.34018	0.04044168401	0.04039184026	0.04040913717	0.04034796366
52	11.81903	11.791878	11.7833825	11.756518	0.02039104169	0.02037587699	0.02037897337	0.02035091038	26.441128	26.406612	26.386225	26.34158	0.04044168401	0.04039092775	0.04040999237	0.04035129116
53	11.815238	11.787302	11.7793895	11.754892	0.02038096593	0.02036804652	0.02037044457	0.02034404887	26.441128	26.405664	26.386795	26.343096	0.04044168401	0.04039564011	0.04041153	0.04035472397
54	11.815948	11.787848	11.7801895	11.7552235	0.02039186167	0.0203774421	0.02037997644	0.02035316171	26.441128	26.406348	26.387867	26.344255	0.04044168401	0.0403974972	0.04041263858	0.04035723613
55	11.816958	11.7898895	11.782752	11.7588725	0.02038022257	0.02036880324	0.02036996042	0.02034302171	26.441128	26.408031	26.388596	26.345517	0.04044168401	0.04039748951	0.04041464243	0.0403612771
56	11.814852	11.787805	11.7811375	11.757446	0.02038591801	0.02037433122	0.02037655889	0.02035313008	26.441128	26.40661	26.389587	26.346624	0.04044168401	0.04039722004	0.04041540703	0.04036373814
57	11.817628	11.7907855	11.783466	11.7593095	0.02038292721	0.02036955624	0.02037224227	0.02034513328	26.441128	26.408407	26.3905	26.347531	0.04044168401	0.04039778026	0.04041544614	0.04036727665
58	11.811328	11.7863445	11.779071	11.7547805	0.02039173508	0.02037930655	0.02038114225	0.02035377522	26.441128	26.409145	26.391426	26.349017	0.04044168401	0.04039965913	0.04041675718	0.04036911916
59	11.816228	11.7912905	11.7850145	11.7617105	0.02038519189	0.02037382036	0.02037655541	0.02035310406	26.441128	26.410649	26.391889	26.349729	0.04044168401	0.04039925162	0.04041723073	0.04037273803
60	11.81863	11.79376	11.7866285	11.7643815	0.02039413089	0.02038078909	0.0203829894	0.0203571335	26.441128	26.409156	26.392505	26.350611	0.04044168401	0.04040133895	0.04041743997	0.04037599683
61	11.815792	11.7918585	11.7853005	11.7638375	0.02037961898	0.02036530413	0.02036745445	0.02034490067	26.441128	26.410785	26.392941	26.351407	0.04044168401	0.04040022212	0.04041767937	0.04037795018
62	11.814956	11.7909775	11.7845645	11.7624585	0.0203875096	0.02037722683	0.02037818639	0.02035680893	26.441128	26.411291	26.393433	26.352145	0.04044168401	0.0404024439	0.04041851336	0.04037990532
63	11.81534	11.791628	11.785313	11.763699	0.0203919632	0.02038362183	0.02038545239	0.02036332568	26.441128	26.410788	26.39399	26.352694	0.04044168401	0.04040249679	0.0404188699	0.04038267684
64	11.816306	11.792788	11.786082	11.764378	0.02037707867	0.02036556938	0.0203667224	0.02034151442	26.441128	26.412524	26.394408	26.353372	0.04044168401	0.04040263603	0.04041974584	0.04038542987
