n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	16.532071	12.246646	12.246646	12.246646	0.01865982444	0.01734690092	0.01734690092	0.01734690092	19.834259	19	19	19	0.01753059905	0	0	0
1	16.535639	15.34729	15.12591	14.446934	0.01864844206	0.01834505756	0.01787604865	0.01648309901	19.834259	19.603762	19.529448	19.194016	0.01753059905	0.01568745131	0.01497720931	0.01223615627
2	16.535041	15.829669	15.718857	15.227765	0.0186486794	0.01845068328	0.01828929958	0.01714994183	19.834259	19.669051	19.653317	19.494009	0.01753059905	0.01653249937	0.01628781993	0.01462799931
3	16.535285	16.036416	15.96177	15.631088	0.01866266876	0.01851007512	0.01844262945	0.01756144799	19.834259	19.694952	19.707846	19.561014	0.01753059905	0.01684811663	0.01671434963	0.01554391666
4	16.539085	16.151091	16.09598	15.862926	0.01865345345	0.01855877066	0.01849647949	0.01789966286	19.834259	19.768049	19.743004	19.667548	0.01753059905	0.01701194587	0.01691888684	0.01614446938
5	16.531735	16.214757	16.170521	16.002918	0.0186509723	0.0185714126	0.01853785998	0.01812366661	19.834259	19.765051	19.759845	19.708568	0.01753059905	0.01711230105	0.01704435679	0.01656485519
6	16.526391	16.258223	16.22262	16.093484	0.01864914179	0.01857126567	0.01856012062	0.01827274727	19.834259	19.763945	19.773126	19.745864	0.01753059905	0.01718131147	0.01712919935	0.01681962972
7	16.530881	16.298952	16.267046	16.165883	0.01864532113	0.01859313953	0.01856756386	0.01835518637	19.834259	19.795116	19.781322	19.754989	0.01753059905	0.01723136626	0.01718862639	0.01692314
8	16.529555	16.324326	16.299047	16.216856	0.01864388028	0.01859515586	0.01858272556	0.01842743238	19.834259	19.790358	19.787411	19.771028	0.01753059905	0.01726665422	0.01723202776	0.01704333499
9	16.524635	16.340715	16.317868	16.245367	0.01864494746	0.0185895702	0.01858675801	0.01846352321	19.834259	19.785913	19.791896	19.779589	0.01753059905	0.01729640551	0.01726539784	0.01711287912
10	16.535311	16.370096	16.349054	16.288031	0.01866375478	0.01862382462	0.01861239958	0.01851586827	19.834259	19.806044	19.795562	19.785797	0.01753059905	0.01731614323	0.01729065887	0.01717138324
11	16.532401	16.379082	16.360339	16.306155	0.0186514472	0.01861109503	0.0186038751	0.01852436693	19.834259	19.802172	19.799945	19.790575	0.01753059905	0.01733901926	0.01731566335	0.01720992253
12	16.541527	16.402061	16.384509	16.336586	0.01865248189	0.01861276022	0.01861080409	0.0185495584	19.834259	19.798259	19.802239	19.794228	0.01753059905	0.01735279134	0.01733324887	0.01724547802
13	16.527489	16.397653	16.382691	16.339801	0.0186374656	0.01860503312	0.01859720658	0.01854300901	19.834259	19.814013	19.805051	19.798339	0.01753059905	0.01736705427	0.01734868867	0.01727226238
14	16.526843	16.405505	16.390462	16.350819	0.01865396718	0.01862236165	0.01861829489	0.01857408918	19.834259	19.808893	19.806418	19.799895	0.01753059905	0.01737586636	0.0173601384	0.01729294292
15	16.536083	16.423966	16.410251	16.374866	0.01867009672	0.01863788922	0.01863774353	0.01859807899	19.834259	19.804858	19.807727	19.801452	0.01753059905	0.01738582912	0.01737209893	0.01731150078
16	16.528301	16.419179	16.408001	16.375676	0.01864667069	0.01862304768	0.01861844126	0.01858112557	19.834259	19.816653	19.810063	19.803954	0.01753059905	0.01739690409	0.01738245795	0.01733020918
17	16.538993	16.437263	16.425131	16.395152	0.01864989551	0.01862582879	0.01862310881	0.01859132839	19.834259	19.813543	19.811283	19.805902	0.01753059905	0.01740370934	0.01739054947	0.01734349171
18	16.538753	16.443417	16.432263	16.405382	0.01864996253	0.01862360488	0.0186236242	0.01859954488	19.834259	19.810413	19.812751	19.807058	0.01753059905	0.01741099504	0.01739898542	0.01735622219
19	16.529699	16.441401	16.430453	16.404312	0.01865026674	0.01863026494	0.01862400638	0.01859676754	19.834259	19.820603	19.814655	19.807938	0.01753059905	0.01741824009	0.01740725458	0.01736758872
20	16.528473	16.443077	16.433518	16.409723	0.01864676693	0.01862339029	0.01862156282	0.01860186944	19.834259	19.817401	19.814604	19.809233	0.01753059905	0.01742342677	0.01741244069	0.0173758544
21	16.534351	16.452619	16.442962	16.420927	0.0186448571	0.01862027618	0.01862194514	0.0186027231	19.834259	19.813859	19.8154	19.810097	0.01753059905	0.01742731766	0.01741850664	0.01738363486
22	16.531705	16.454681	16.445828	16.423447	0.01864950694	0.01863474807	0.0186297312	0.01861065049	19.834259	19.822509	19.815864	19.811591	0.01753059905	0.01743217907	0.01742316255	0.01739153623
23	16.534485	16.462541	16.453468	16.43083	0.01865226247	0.01863793395	0.0186358372	0.01861435782	19.834259	19.819417	19.817214	19.811866	0.01753059905	0.01743634859	0.01742932029	0.01739873027
