n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	7.549983	5.764818	5.764818	5.764818	0.01011292999	0.008822365117	0.008822365117	0.008822365117	9.822039	9	9	9	0.008776030596	0	0	0
1	7.552737	6.83606	6.700127	6.485536	0.01011670047	0.009900658876	0.009621323033	0.009386889109	9.822039	9.664516	9.581863	9.57005	0.008776030596	0.007168396579	0.006544463069	0.005575442159
2	7.547989	7.097631	7.011448	6.825447	0.01011524644	0.0098592669	0.009817904323	0.009405345311	9.822039	9.597207	9.64258	9.555845	0.008776030596	0.00785379089	0.007619969833	0.006642664341
3	7.546811	7.218039	7.155319	7.011273	0.01012076806	0.009985076437	0.009928680335	0.009590950708	9.822039	9.710201	9.707263	9.638889	0.008776030596	0.008125635881	0.00795432828	0.007241802817
4	7.547771	7.284822	7.234935	7.123226	0.01012509453	0.0100613348	0.009989739207	0.009765156323	9.822039	9.77332	9.735271	9.706064	0.008776030596	0.008274443582	0.008152008017	0.007712842596
5	7.548911	7.334671	7.293858	7.204081	0.01012117932	0.01001286261	0.01002039368	0.009853356325	9.822039	9.722413	9.750186	9.731841	0.008776030596	0.008366233466	0.008279019307	0.008005200633
6	7.546823	7.363647	7.328389	7.257975	0.01011753941	0.01005316466	0.01003651026	0.009936543862	9.822039	9.763645	9.761767	9.767115	0.008776030596	0.008431823827	0.008361053138	0.008194136971
7	7.548901	7.391342	7.362058	7.301878	0.01012132032	0.01008231733	0.0100486752	0.009933865771	9.822039	9.793598	9.769482	9.749562	0.008776030596	0.00847922299	0.008420912739	0.008194304159
8	7.542207	7.400487	7.374584	7.324092	0.0101211624	0.01005098271	0.01005916133	0.009983604023	9.822039	9.758531	9.775224	9.770168	0.008776030596	0.008513718985	0.008466004045	0.008336508195
9	7.542655	7.415301	7.393157	7.350138	0.01012462378	0.01007815581	0.01006668993	0.01000088716	9.822039	9.783159	9.779327	9.77075	0.008776030596	0.008540972061	0.008499455702	0.008388965947
10	7.542627	7.427787	7.407168	7.368714	0.01012046253	0.01009100357	0.01006800864	0.01001157373	9.822039	9.802229	9.783016	9.772698	0.008776030596	0.008564252403	0.008528696011	0.008420791013
11	7.547509	7.440143	7.421812	7.388156	0.01011510778	0.01005939205	0.01006645143	0.0100207643	9.822039	9.774843	9.785808	9.777084	0.008776030596	0.008582238305	0.008550760709	0.008467620374
12	7.549077	7.452205	7.435818	7.404395	0.01011252196	0.01007638994	0.01007194914	0.01003203477	9.822039	9.791929	9.788018	9.781657	0.008776030596	0.008597199166	0.008568715784	0.008493436535
13	7.548321	7.458118	7.441639	7.413733	0.01011665458	0.01009453517	0.01007921962	0.01004498648	9.822039	9.806678	9.790501	9.783857	0.008776030596	0.008610521573	0.008586150942	0.008517477646
14	7.542345	7.46179	7.447057	7.421234	0.01011781683	0.0100785728	0.01008327129	0.01005248751	9.822039	9.785272	9.792361	9.786382	0.008776030596	0.008621664886	0.008599160046	0.00853779022
15	7.546147	7.466385	7.453283	7.429154	0.0101202605	0.01009204486	0.01008780869	0.01006159146	9.822039	9.798815	9.794325	9.788468	0.008776030596	0.008630966987	0.008611455808	0.008556542757
16	7.543129	7.4698	7.456749	7.435096	0.01011507455	0.0100989107	0.01008709803	0.01006195429	9.822039	9.809738	9.795567	9.78881	0.008776030596	0.008640430042	0.008621142269	0.008572638472
17	7.545685	7.47495	7.463002	7.442864	0.0101218669	0.01008936896	0.01009153574	0.01006825193	9.822039	9.792106	9.795812	9.790164	0.008776030596	0.008647484361	0.008630018362	0.008585596054
18	7.545447	7.480093	7.46769	7.449605	0.01012394724	0.01010037508	0.0100954428	0.01007430558	9.822039	9.802513	9.797536	9.791765	0.008776030596	0.008653341039	0.008638469978	0.008595735567
19	7.549001	7.488363	7.477115	7.458787	0.01011596683	0.01010304376	0.01009083549	0.01007114715	9.822039	9.812355	9.798153	9.792715	0.008776030596	0.00866078866	0.008646108136	0.008608782145
20	7.547193	7.488693	7.477982	7.461687	0.0101202879	0.01009321191	0.01009701714	0.01007896618	9.822039	9.797337	9.800184	9.793135	0.008776030596	0.008665521148	0.008653157174	0.008617802214
