n	avgPP	avgPF	avgPT	avgPE	sdPP	sdPF	sdPT	sdPE	avgIP	avgIF	avgIT	avgIE	sdIP	sdIF	sdIT	sdIE
0	34.984711	32.887336	32.887336	32.887336	0.0180747143	0.01912160189	0.01912160189	0.01912160189	39.839963	40	40	40	0.01241778125	0	0	0
1	34.970811	33.838863	33.790541	33.628026	0.01806383255	0.01838786364	0.0182860247	0.01806210159	39.839963	39.756577	39.700551	39.592272	0.01241778125	0.008791253606	0.00847598595	0.007438567015
2	34.994055	34.214672	34.171488	34.005471	0.0180553392	0.01813526703	0.01815023409	0.01813458674	39.839963	39.669052	39.697854	39.764471	0.01241778125	0.01014544851	0.01000087956	0.009364710974
3	34.983427	34.391745	34.355235	34.213496	0.01805642308	0.01802848992	0.01813491509	0.01797039567	39.839963	39.632405	39.733601	39.672398	0.01241778125	0.01075821398	0.01066526219	0.00998238696
4	34.986969	34.506113	34.474932	34.351311	0.01804943365	0.01818661881	0.0181363742	0.01799002502	39.839963	39.808259	39.76825	39.708023	0.01241778125	0.01110994781	0.01100110574	0.01047780088
5	34.981847	34.57532	34.54695	34.440942	0.0180773288	0.01813036196	0.01814711823	0.01803699037	39.839963	39.757572	39.777322	39.737286	0.01241778125	0.01133746852	0.01125543469	0.01081762475
6	34.982663	34.637771	34.614768	34.526278	0.0180237852	0.01801546745	0.01808273836	0.01801942839	39.839963	39.721513	39.785224	39.770406	0.01241778125	0.01149804134	0.01142709337	0.01108716071
7	34.982163	34.672048	34.650471	34.571223	0.01804679807	0.01813352692	0.01810178284	0.0180655836	39.839963	39.819006	39.792183	39.792395	0.01241778125	0.01161170505	0.01154793442	0.01129588597
8	34.979607	34.706636	34.687903	34.617113	0.01804842881	0.01808825869	0.0181031705	0.01806954472	39.839963	39.783822	39.797361	39.792215	0.01241778125	0.01170245452	0.01164925926	0.01141161997
9	34.979999	34.734981	34.718006	34.653487	0.01805254016	0.01804671559	0.01809701473	0.01806746166	39.839963	39.756107	39.800512	39.797619	0.01241778125	0.01177587889	0.01172787916	0.01153419443
10	34.980605	34.756706	34.739761	34.68065	0.01804746667	0.01810889318	0.01808971059	0.01806343385	39.839963	39.822922	39.804949	39.797048	0.01241778125	0.01183459359	0.01179214715	0.01160718082
11	34.989073	34.781506	34.767042	34.713636	0.01804485476	0.01807414374	0.01808565418	0.01806035707	39.839963	39.797022	39.806852	39.800796	0.01241778125	0.01188390925	0.01184358968	0.01168205173
12	34.991171	34.798972	34.784969	34.734624	0.0180591173	0.01805482899	0.0180922953	0.01807246467	39.839963	39.774738	39.809573	39.805868	0.01241778125	0.01192486713	0.01188851428	0.01173937098
13	34.974733	34.798504	34.786846	34.740019	0.01806246691	0.01811235891	0.01809558561	0.01807838679	39.839963	39.827984	39.81235	39.809107	0.01241778125	0.01196163476	0.011927018	0.0117943542
14	34.982999	34.815853	34.804042	34.762055	0.0180715566	0.01809143153	0.01809985342	0.01808598773	39.839963	39.806809	39.813918	39.811105	0.01241778125	0.01199142443	0.01195965576	0.01183690008
15	34.983309	34.82349	34.812328	34.774508	0.01806002979	0.01805844563	0.01808938785	0.01808074031	39.839963	39.787388	39.815712	39.812838	0.01241778125	0.01201780129	0.01198818796	0.01187583734
